PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Color,Composición,Embalaje,Especificaciones,Homologación,Montaje de espejo retrovisor,Posición,Tipo,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,Picture8,Picture9,Picture10,Picture11,Picture12,Picture13,Picture14,AllPicturesZIP,Document1,DeliveryPlant
1092593,,BRG0020SS,R&G RACING,"R&G PROTECTION RADIATOR GUARD, SIL",Protector de radiador R&G RACING - acero inoxidable,106.47,87.99,52.79,5054817139168,0,8714109090,0,0,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Branded Radiator Guards have been specially designed with bike enthusiasts in mind, each kit containing a unique design made to complement your bike. Each laser-cut guard is crafted with a specific bike series in mind, boosting a distinctive design, while still allowing maximum airflow to the radiator so that cooling isn't compromised.</p><p> </p><ul> <li>Stainless steel construction, strong and impervious to rust.</li><li>No bike modifications needed to install.</li><li>Easy and quick fixing with existing mounting bolts</li></ul> </body> </html>","       Branded Radiator Guards have been specially designed with bike enthusiasts in mind, each kit containing a unique design made to complement your bike. Each laser-cut guard is crafted with a specific bike series in mind, boosting a distinctive design, while still allowing maximum airflow to the radiator so that cooling isn't compromised.  Stainless steel construction, strong and impervious to rust.No bike modifications needed to install.Easy and quick fixing with existing mounting bolts  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,7483,503,307,375,65,Acero,Acero inoxidable,,,,,,,https://api.mybihr.com/medias/1092593-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzM3MTR8aW1hZ2UvanBlZ3xhRFUwTDJneU9DODRPVEV6T0RJMU16TXpNamM0THpFd09USTFPVE10TVY4NE1EQlhlRGd3TUVnfDM1ZmMwZWYwYzVjMTQ1ZDM3Yzg3ZTJlNTJjYzg5YTY5MjQ0NzRiYzhhYTkxZmMxMGZmYzYyZTFmN2U4M2Y5ZmU,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,https://api.mybihr.com/medias/BRG0020SS.pdf?context=bWFzdGVyfGRvY3VtZW50c3w0NjIyNjB8YXBwbGljYXRpb24vcGRmfGFERTJMMmd6Tmk4NU1EUXpOekkyTWpNM056STJMMEpTUnpBd01qQlRVd3wyOWJmNmQ3NzNhOWFlZDhmMzI5ZDQxMmQxODZkNjMwNmIwMDQ2MWY3MDI3ZGY3YWNlMGVmNGY2MjNhMTBjZWFh,Spain Warehouse (Parts)
1092637,,FP0165BK,R&G RACING,R&G PROTECTION WHEEL AXLE FRONT,Protectores de horquilla R&G RACING - negro,55.65,45.99,27.59,5055780350468,1,8714109090,0,0,"<p>Los protectores de horquilla R&G RACING ayudan a evitar daños en las horquillas delanteras, pies de horquilla y pinzas de freno en caso de caída, además, son fáciles de instalar.</p>
<ul>
<li>Protectores de plástico moldeado</li>
<li>Resistentes a la abrasión</li>
<li>Se fijan con un pasador o una tuerca de acero inoxidable.</li>
<li>Pasa por el eje de la rueda delantera</li>
</ul>
","
Los protectores de horquilla R&G RACING ayudan a evitar daños en las horquillas delanteras, pies de horquilla y pinzas de freno en caso de caída, además, son fáciles de instalar.

Protectores de plástico moldeado
Resistentes a la abrasión
Se fijan con un pasador o una tuerca de acero inoxidable.
Pasa por el eje de la rueda delantera

",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,1364,353,101,225,60,Negro,,,,,,,,https://api.mybihr.com/medias/1092637-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTMzNDAzfGltYWdlL2pwZWd8YURJNUwyaGlPUzg0T1RVd05USTBPVE0yTWpJeUx6RXdPVEkyTXpjdE1WODRNREJYZURnd01FZ3wyNzU3ZTlhZTU3MDBmZTUwYmIzODViNTM4YTRjYTdkNTAxMDZjODViOTg2MDk3OWU3NzFlYWU1NjAxNTU4Mzdj,https://api.mybihr.com/medias/1092637-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTU0NzQ5fGltYWdlL2pwZWd8YUdGa0wyZzJZUzg0T1RVd05USTFNVE15T0RNd0x6RXdPVEkyTXpjdE1sODRNREJYZURnd01FZ3w4NGY3ZDJhZjRhZmUwNTY5M2E3Y2JlY2I0YjgwZDA0MjEyNzBlMmE1ZjU5ZWU1MDU1YjIyOTA3Njg0ZjZlZGZm,https://api.mybihr.com/medias/1092637-3-800Wx800H?context=bWFzdGVyfHJvb3R8MTU0NTEzfGltYWdlL2pwZWd8YUdZd0wyZzJNeTg0T1RVd05USTFNekk1TkRNNEx6RXdPVEkyTXpjdE0xODRNREJYZURnd01FZ3xkOGJiZGU2YjdiNTMwODlhMGYxODNhMjk3Mzg2NzUwNTdmMDY1ODM0NGY1ZmZmNGQ0MTNmYWM4NDA1MWMxNzYx,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,,Spain Warehouse (Parts)
1092640,,FP0229BK,R&G RACING,R&G PROTECTION WHEEL AXLE FRONT,Protectores de horquilla R&G RACING - negro,53.23,43.99,26.39,5055780351106,1,8714109090,0,0,"<p>Los protectores de horquilla R&G RACING ayudan a evitar daños en las horquillas delanteras, pies de horquilla y pinzas de freno en caso de caída, además, son fáciles de instalar.</p>
<ul>
<li>Protectores de plástico moldeado</li>
<li>Resistentes a la abrasión</li>
<li>Se fijan con un pasador o una tuerca de acero inoxidable.</li>
<li>Pasa por el eje de la rueda delantera</li>
</ul>
","
Los protectores de horquilla R&G RACING ayudan a evitar daños en las horquillas delanteras, pies de horquilla y pinzas de freno en caso de caída, además, son fáciles de instalar.

Protectores de plástico moldeado
Resistentes a la abrasión
Se fijan con un pasador o una tuerca de acero inoxidable.
Pasa por el eje de la rueda delantera

",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,1158,368,55,421,50,Negro,,,,,,,,https://api.mybihr.com/medias/1092640-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTMwNzQ1fGltYWdlL2pwZWd8YURBNUwyaGtZaTg0T1RVMk5EazBNVFV4TnpFd0x6RXdPVEkyTkRBdE1WODRNREJYZURnd01FZ3xjNGJhOTg4NjQ1ZmEwYTIxYmMwNjM2ZTQzMzI0YTlhNjk5ZmFiYWE0ZDRkZjM2MWZiMGIzZTU1MzdhNDA3M2Jl,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,,Spain Warehouse (Parts)
1092646,,FP0238BK,R&G RACING,R&G PROTECTION WHEEL AXLE FRONT,Protectores de horquilla R&G RACING - negro,58.07,47.99,28.79,5054817138826,1,8714109090,0,0,"<p>Los protectores de horquilla R&G RACING ayudan a evitar daños en las horquillas delanteras, pies de horquilla y pinzas de freno en caso de caída, además, son fáciles de instalar.</p>
<ul>
<li>Protectores de plástico moldeado</li>
<li>Resistentes a la abrasión</li>
<li>Se fijan con un pasador o una tuerca de acero inoxidable.</li>
<li>Pasa por el eje de la rueda delantera</li>
</ul>
","
Los protectores de horquilla R&G RACING ayudan a evitar daños en las horquillas delanteras, pies de horquilla y pinzas de freno en caso de caída, además, son fáciles de instalar.

Protectores de plástico moldeado
Resistentes a la abrasión
Se fijan con un pasador o una tuerca de acero inoxidable.
Pasa por el eje de la rueda delantera

",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,1224,390,58,422,50,Negro,,,,,,,,https://api.mybihr.com/medias/1092646-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQyMjA1fGltYWdlL2pwZWd8YURSakwyaGtOQzg0T1RVMk5EazBNelE0TXpFNEx6RXdPVEkyTkRZdE1WODRNREJYZURnd01FZ3wzMmUzZGY5YWIyNTVlMmI3OWM3OTNjNzI5MjAyN2IzZDZmZGM2ODdiNTU0Njk0ODdhZDY1MWE0Yzk1MzAwYjE0,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,,Spain Warehouse (Parts)
1092647,,FP0239BK,R&G RACING,R&G PROTECTION WHEEL AXLE FRONT,Protectores de horquilla R&G RACING - negro,58.07,47.99,28.79,5055780351205,0,8714109090,0,0,"<p>Los protectores de horquilla R&G RACING ayudan a evitar daños en las horquillas delanteras, pies de horquilla y pinzas de freno en caso de caída, además, son fáciles de instalar.</p>
<ul>
<li>Protectores de plástico moldeado</li>
<li>Resistentes a la abrasión</li>
<li>Se fijan con un pasador o una tuerca de acero inoxidable.</li>
<li>Pasa por el eje de la rueda delantera</li>
</ul>
","
Los protectores de horquilla R&G RACING ayudan a evitar daños en las horquillas delanteras, pies de horquilla y pinzas de freno en caso de caída, además, son fáciles de instalar.

Protectores de plástico moldeado
Resistentes a la abrasión
Se fijan con un pasador o una tuerca de acero inoxidable.
Pasa por el eje de la rueda delantera

",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,1224,362,420,55,53,Negro,,,,,,,,https://api.mybihr.com/medias/1092647-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTExODIyfGltYWdlL2pwZWd8YUdObEwyaG1NeTg0T1RJNU5qYzJOVEkxTlRrNEx6RXdPVEkyTkRjdE1WODRNREJYZURnd01FZ3w0NTAzODViM2NmMDViODk1M2RlN2Q0ZjlmNGJhNWE0ZDkzMzI5YTRiNGFmNjQ1OGY3NzBkYTQ5ZjI2MzcxYjU1,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,,Spain Warehouse (Parts)
1069271,,CP0202BL,R&G RACING,R&G CRASH PADS AERO BLK,Protectores de carenado R&G RACING Aero inferiores - negro,100.42,82.99,49.79,5055780310233,0,8714109090,0,0,"<p>R&amp;G Racing desarrolla una amplia gama de accesorios innovadores y funcionales diseñados para proteger su motocicleta contra impactos o caídas.</p>
<ul>
<li>Protegen los laterales de la moto en caso de caída</li>
<li>Fabricados en polietileno de alta densidas (HDPE)</li>
<li>Diseño aerodinámico</li>
<li>Se fija al chasis</li>
<li>Con inserto desmontable para ocultar la fijación</li>
<li>Se venden por parejas</li>
</ul>","
R&G Racing desarrolla una amplia gama de accesorios innovadores y funcionales diseñados para proteger su motocicleta contra impactos o caídas.

Protegen los laterales de la moto en caso de caída
Fabricados en polietileno de alta densidas (HDPE)
Diseño aerodinámico
Se fija al chasis
Con inserto desmontable para ocultar la fijación
Se venden por parejas
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,1843,408,60,512,60,,,,,,,,,https://api.mybihr.com/medias/1069271-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTcxMDh8aW1hZ2UvanBlZ3xhRFZpTDJoa1lpODRPVGMxTVRReE5qWTJPRFEyTHpFd05qa3lOekV0TVY4NE1EQlhlRGd3TUVnfGU2YTYyNGM3MTQ1ZjQ3NzVhOWYyOWNlMWYxY2E5NWVlMTYyZThhYTVlZjMzZjA5NjQ4Nzg0OGY1YjNlN2YwOWI,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,,Spain Warehouse (Parts)
1069277,,CP0214BL,R&G RACING,R&G CRASH PADS AERO BLK,Protectores de carenado R&G RACING Aero - negro,104.05,85.99,51.59,5055780310646,0,8714109090,0,0,"<p>R&amp;G Racing desarrolla una amplia gama de accesorios innovadores y funcionales diseñados para proteger su motocicleta contra impactos o caídas.</p>
<ul>
<li>Protegen los laterales de la moto en caso de caída</li>
<li>Fabricados en polietileno de alta densidas (HDPE)</li>
<li>Diseño aerodinámico</li>
<li>Se fija al chasis</li>
<li>Con inserto desmontable para ocultar la fijación</li>
<li>Se venden por parejas</li>
</ul>","
R&G Racing desarrolla una amplia gama de accesorios innovadores y funcionales diseñados para proteger su motocicleta contra impactos o caídas.

Protegen los laterales de la moto en caso de caída
Fabricados en polietileno de alta densidas (HDPE)
Diseño aerodinámico
Se fija al chasis
Con inserto desmontable para ocultar la fijación
Se venden por parejas
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,1570,482,242,103,63,Negro,Polietileno,por pareja,,,,Derecho/Izquierdo,,https://api.mybihr.com/medias/1069277-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzU2MDF8aW1hZ2UvanBlZ3xhRE5rTDJoaU5DODRPVGMxTVRReU9EUTJORGswTHpFd05qa3lOemN0TVY4NE1EQlhlRGd3TUVnfDA2YTA2NzI5MGQxZTRiYjFjYTNhOTFjZGE2YTczZTRmMGE1NGZiM2UwODkwNDE2MzY0Yjg5YzhmMmM2ZWMzODI,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,,Spain Warehouse (Parts)
1070255,,SP0002BK,R&G RACING,R&G PROTECTION WHEEL AXLE REAR,Protectores de basculante R&G RACING - negro,53.23,43.99,26.39,5055780333911,1,8714109090,0,0,"<p>Los protectores de basculante R&amp;G Racing protegen la parte trasera inferior de las motocicletas si se produce una caída.</p>
<ul>
<li>Fabricados en plástico moldeado de alta</li>
<li>Resistentes a la abrasión</li>
<li>Fijación directa en el eje de la rueda mediante tuerca o eje inoxidable</li>
<li>Acceso al eje de la rueda trasera</li>
</ul>","
Los protectores de basculante R&G Racing protegen la parte trasera inferior de las motocicletas si se produce una caída.

Fabricados en plástico moldeado de alta
Resistentes a la abrasión
Fijación directa en el eje de la rueda mediante tuerca o eje inoxidable
Acceso al eje de la rueda trasera
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,1537,540,400,61,63,,,,,,,,,https://api.mybihr.com/medias/1070255-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjU1NDd8aW1hZ2UvanBlZ3xhR05pTDJnM01DODRPVGMxTkRRNU1EazJNakl5THpFd056QXlOVFV0TVY4NE1EQlhlRGd3TUVnfGMwYTI2ZDI1MDIwMzFlMGE0ZThlNWQ2MWI3YjY3Mzg0NzkwOTYwMzlkZTI5YTJkMTFmZTMwNTEzNDE0NWYyOTY,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,,Spain Warehouse (Parts)
1069403,,CP0382BL,R&G RACING,R&G CRASH PADS AERO BLK,Protectores de carenado R&G RACING Aero,98.00,80.99,48.59,5055780363703,1,8714109090,0,0,"<p>R&amp;G Racing desarrolla una amplia gama de accesorios innovadores y funcionales diseñados para proteger su motocicleta contra impactos o caídas.</p>
<ul>
<li>Protegen los laterales de la moto en caso de caída</li>
<li>Fabricados en polietileno de alta densidas (HDPE)</li>
<li>Diseño aerodinámico</li>
<li>Se fija al chasis</li>
<li>Con inserto desmontable para ocultar la fijación</li>
<li>Se venden por parejas</li>
</ul>","
R&G Racing desarrolla una amplia gama de accesorios innovadores y funcionales diseñados para proteger su motocicleta contra impactos o caídas.

Protegen los laterales de la moto en caso de caída
Fabricados en polietileno de alta densidas (HDPE)
Diseño aerodinámico
Se fija al chasis
Con inserto desmontable para ocultar la fijación
Se venden por parejas
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,1711,562,216,139,57,Negro,Polietileno,por pareja,,,,Derecho/Izquierdo,,https://api.mybihr.com/medias/1069403-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTcyNTB8aW1hZ2UvanBlZ3xhRFV5TDJnMFpTODVNREV6TXpBME5qZzROamN3THpFd05qazBNRE10TVY4NE1EQlhlRGd3TUVnfDQwMDIyYWU5MDY2MGYzNTQyNDU2MjlhM2VmMmEyNzQ0NjE2ODcxMjlkNTM3ZmY4M2Y4MGRmNmRlNDY4MzY0Yjc,https://api.mybihr.com/medias/1069403-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTAwNDN8aW1hZ2UvanBlZ3xhRGd4TDJnME55ODVNREV6TXpBME9EZzFNamM0THpFd05qazBNRE10TWw4NE1EQlhlRGd3TUVnfGI5YmVhM2JlOGIxNzhmMmYzODY5NzIxYWQ4YjIzNjNjZGQzMjhlOWRiZmUzYzNjMzY5ZjYyNGQ0NGIyZDc1MGE,https://api.mybihr.com/medias/1069403-3-800Wx800H?context=bWFzdGVyfHJvb3R8NjI3OTR8aW1hZ2UvanBlZ3xhR1k1TDJnd05pODVNREV6TXpBMU1EZ3hPRGcyTHpFd05qazBNRE10TTE4NE1EQlhlRGd3TUVnfDhmZGJhMTU3NzJkNjFmNWRhOTM0ZmQ5MTU3N2Q4ZmY0OWEyNzEwN2JlYTEwM2Q5NWM2OGE2MjhlMGZiZTM0NjA,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,,Spain Warehouse (Parts)
1069421,,CP0404BL,R&G RACING,R&G CRASH PADS AERO BLK,Protectores de carenado R&G RACING Aero - negro,98.00,80.99,48.59,5055780363925,1,8714109090,0,0,"<p>R&amp;G Racing desarrolla una amplia gama de accesorios innovadores y funcionales diseñados para proteger su motocicleta contra impactos o caídas.</p>
<ul>
<li>Protegen los laterales de la moto en caso de caída</li>
<li>Fabricados en polietileno de alta densidas (HDPE)</li>
<li>Diseño aerodinámico</li>
<li>Se fija al chasis</li>
<li>Con inserto desmontable para ocultar la fijación</li>
<li>Se venden por parejas</li>
</ul>","
R&G Racing desarrolla una amplia gama de accesorios innovadores y funcionales diseñados para proteger su motocicleta contra impactos o caídas.

Protegen los laterales de la moto en caso de caída
Fabricados en polietileno de alta densidas (HDPE)
Diseño aerodinámico
Se fija al chasis
Con inserto desmontable para ocultar la fijación
Se venden por parejas
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,1541,616,217,142,50,Negro,Polietileno,por pareja,,,,Derecho/Izquierdo,,https://api.mybihr.com/medias/1069421-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzY3MDE3fGltYWdlL2pwZWd8YUdVeEwyZ3lOQzg0T1RjMU1UZzJORGt6TkRjd0x6RXdOamswTWpFdE1WODRNREJYZURnd01FZ3wzZWExMTM3ZGUzMzZjZDE5ZTVkN2ZlODgxNGNiYmRlNTFmZTVlOThhZTdjODgwYTAwNGVlOTU3ZDUxNTgzOTAy,https://api.mybihr.com/medias/1069421-2-800Wx800H?context=bWFzdGVyfHJvb3R8NDc3Nzk5fGltYWdlL2pwZWd8YUdJeUwyZ3lZaTg0T1RjMU1UZzJOamt3TURjNEx6RXdOamswTWpFdE1sODRNREJYZURnd01FZ3xmMmQ4MjkxYWY3OThlNDAwZjNiNjcyMzUzZjBiM2Y0NjQ0Y2QwMjg2NjE3YzNhMTc3Y2I3OGNhNDNjMTBlNzlj,https://api.mybihr.com/medias/1069421-3-800Wx800H?context=bWFzdGVyfHJvb3R8Mzc5NjA4fGltYWdlL2pwZWd8YURabUwyZ3pNaTg0T1RjMU1UZzJPRGcyTmpnMkx6RXdOamswTWpFdE0xODRNREJYZURnd01FZ3w0YmM3YzRlZDhiNmY2ZDdhNzllNTczNTBhYjkzMDU2MDdhYWNlYWU3YTNkNzUwOTEyZTM2OWJjNzQ1OGJiZWU2,https://api.mybihr.com/medias/1069421-4-800Wx800H?context=bWFzdGVyfHJvb3R8MzQxMTQ2fGltYWdlL2pwZWd8YUdWaUwyZzRNQzg0T1RjMU1UZzNNRGd6TWprMEx6RXdOamswTWpFdE5GODRNREJYZURnd01FZ3w2ZDMyN2U0NzU3ZTQ0ODJkZDA1M2Q3NTU0MmRhMDM5MzAzMTVjNjY0MWM0YWIzMjJlOTBkMzBhMmQ5YzU5Zjkz,https://api.mybihr.com/medias/1069421-5-800Wx800H?context=bWFzdGVyfHJvb3R8MzgzNzEzfGltYWdlL2pwZWd8YUdFM0wyZzROeTg0T1RjMU1UZzNNamM1T1RBeUx6RXdOamswTWpFdE5WODRNREJYZURnd01FZ3w1M2NjMzI5ZTBiOWQwNDY4YWNlNWQ3MTY2ZDM1MjI4ZmYxZGUxNzhlYzgyNmRmOGQyMTY3NzEyNTRlOGJhNzkz,https://api.mybihr.com/medias/1069421-6-800Wx800H?context=bWFzdGVyfHJvb3R8MzY0MzQ3fGltYWdlL2pwZWd8YURjNEwyZzRaUzg0T1RjMU1UZzNORGMyTlRFd0x6RXdOamswTWpFdE5sODRNREJYZURnd01FZ3wwNWRkMTY0YTU0MTRiMjU4YTBlZTM1OTIwZWUwZmYxNWQ3NjRiYWQyNzIyY2ViOTc0N2Q4MTYwMzMwNDZjZDI3,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,,Spain Warehouse (Parts)
1069855,,RAD0099BK,R&G RACING,R&G PROTECTION RADIATOR GUARD,Protector de radiador R&G RACING Pro,94.37,77.99,46.79,5055780329945,0,8714109090,0,0,"<p>El <strong>protector de radiador R&amp;G Racing</strong> protege tu costoso y delicado radiador contra proyecciones y da&ntilde;os.</p>
<ul>
<li>Resiste la difusi&oacute;n del calor del radiador</li>
<li>Protege el colector de escape y los componentes situados bajo el radiador</li>
<li>Malla fina que limita la entrada de part&iacute;culas</li>
</ul>","
El protector de radiador R&G Racing protege tu costoso y delicado radiador contra proyecciones y daños.

Resiste la difusión del calor del radiador
Protege el colector de escape y los componentes situados bajo el radiador
Malla fina que limita la entrada de partículas
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,11257,272,312,451,80,,,,,,,,,https://api.mybihr.com/medias/1069855-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzAzNTZ8aW1hZ2UvanBlZ3xhREk1TDJobU1pODVNREV6TXpFMU9EazFNekkyTHpFd05qazROVFV0TVY4NE1EQlhlRGd3TUVnfDVkYzdiMWU2MjYwZjMzN2NiZWNlOWJjZmY4MTZhZWU3MGNmNjkwODVkMmJjNTYyNzRiYzFlYTMyMDA4MWI1MmI,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,,Spain Warehouse (Parts)
1068987,,ECC0233BK,R&G RACING,R&G COVER ENGINE CASE RIGHT,Protector tapa de encendido (derecho) R&G RACING,78.64,64.99,38.99,5055780358273,1,8714109090,0,0,"<p>Los <strong>protectores tapa de&nbsp;motor de arranque&nbsp;R&amp;G Racing</strong>&nbsp;ofrecen&nbsp;resistencia, durabilidad y est&eacute;tica. Las tapas simplemente se atornillan sobre la&nbsp;c&aacute;rter original del motor, por lo que no es necesario utilizar pegamento ni desmontar nada. Con un dise&ntilde;o estilizado para conseguir la m&aacute;xima distancia al suelo y un recubrimiento en polvo para proteger una de las partes m&aacute;s vulnerables de la m&aacute;quina, podr&iacute;an ahorrarte varios euros en caso de accidente.</p>
<p>Fabricado en el Reino Unido</p>","
Los protectores tapa de motor de arranque R&G Racing ofrecen resistencia, durabilidad y estética. Las tapas simplemente se atornillan sobre la cárter original del motor, por lo que no es necesario utilizar pegamento ni desmontar nada. Con un diseño estilizado para conseguir la máxima distancia al suelo y un recubrimiento en polvo para proteger una de las partes más vulnerables de la máquina, podrían ahorrarte varios euros en caso de accidente.

Fabricado en el Reino Unido",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,3316,233,198,197,85,Negro & Negro,,,,,,Derecho,,https://api.mybihr.com/medias/1068987-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI5Nzg0fGltYWdlL2pwZWd8YURoa0wyZ3pZUzg1TURFek1qYzVNall3TnpBeUx6RXdOamc1T0RjdE1WODRNREJYZURnd01FZ3w4YzE0YzJjNzVhMTdmMGUyNTU1Y2E5YjRlZDNlYzA3NTc0MTA3ZmRjOTEwZTBlNzQ4MzgzNjRkMDJiYjg0ZWZi,https://api.mybihr.com/medias/1068987-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTI2NzEzfGltYWdlL2pwZWd8YURSaEwyZzBNUzg1TURFek1qYzVORFUzTXpFd0x6RXdOamc1T0RjdE1sODRNREJYZURnd01FZ3w5ZDAzNDIzOWRhN2EyMGIwNjlkYWU3OGI4MjRmM2FlZTYxYzk1YzlhZDE0MDJkMmM1NjRlYWE3ZGVjMGY1NmQz,https://api.mybihr.com/medias/1068987-3-800Wx800H?context=bWFzdGVyfHJvb3R8MTIyODU4fGltYWdlL2pwZWd8YURGaEwyZzBPQzg1TURFek1qYzVOalV6T1RFNEx6RXdOamc1T0RjdE0xODRNREJYZURnd01FZ3xhZGQ4MWJlNWI1OTgxMjg4Y2I1OWQwYjVmYzhkMzU4OWJmNjgyYzViNTAxMzc5M2IxYWUyNzIzZTAzYTNjYWY3,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,,Spain Warehouse (Parts)
1070014,,SRG0014SS,R&G RACING,R&G PROTECTION RADIATOR GUARD WATER,Protector de radiador R&G RACING - acero inoxidable,102.84,84.99,50.99,5055780399382,1,8714109090,0,0,"<p>El <strong>protector de radiador R&amp;G Racing</strong> protege tu costoso y delicado radiador contra proyecciones y da&ntilde;os.</p>
<ul>
<li>Resiste la difusi&oacute;n del calor del radiador</li>
<li>Protege el colector de escape y los componentes situados bajo el radiador</li>
<li>Malla fina que limita la entrada de part&iacute;culas</li>
</ul>","
El protector de radiador R&G Racing protege tu costoso y delicado radiador contra proyecciones y daños.

Resiste la difusión del calor del radiador
Protege el colector de escape y los componentes situados bajo el radiador
Malla fina que limita la entrada de partículas
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,1566,437,360,290,15,,,,,,,,,https://api.mybihr.com/medias/1070014-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODYwODF8aW1hZ2UvanBlZ3xhRE00TDJoallpODRPVGMxTXpneU16Z3dOVGMwTHpFd056QXdNVFF0TVY4NE1EQlhlRGd3TUVnfGQ4YmZiNTY1YjQwZGY2NmVmNjYwOTg0NDdlZDI1ZTUyMDk4NTE0MWQ2NWU2N2JjZmNlYTkxMGIzZDM0ZTE2NzE,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,,Spain Warehouse (Parts)
