PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Altura (cm),Anchura (cm),Capacidad (ml/l),Carga máxima (kg),Color,Componente de fijación,Embalaje,Longitud (cm),Peso (kg),Plegable,Posición,Rango de uso,Terminales,Tipo de soporte,Uso recomendado,Voltaje,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,Picture8,Picture9,AllPicturesZIP,Document1,DeliveryPlant
1050048,29457,907090030101,BIKE LIFT,BLIFT SPARE PARTS ADAPTERS BMW 1200,Adaptador para centrador de rueda BMW 1200 - BL-124-01,61.14,50.53,40.42,8430525294578,0,8714109090,0,1,Bike Lift BL-124-01.<br><br>Kit adaptador para llantas BMW 1200cc.,Bike Lift BL-124-01.Kit adaptador para llantas BMW 1200cc.,TOOLING & WS,WS,WS. TIRE EQUIP.,,345,228,175,116,17,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050048-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzYzMTh8aW1hZ2UvanBlZ3xhR1UyTDJoaFlTODRPVEF5TWpNNU9EUTJORE13THpFd05UQXdORGd0TVY4NE1EQlhlRGd3TUVnfDE2ZjkyNjhlZjc1YWRjNzkwZTAzZWZmYTQ3OGU1ZGJkMjUwYWM1YzRlN2YxMjViZTVhYzVhOTA3MmVhNDFmY2I,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIKE_LIFT-pictures.zip,,Spain Warehouse (Parts)
1050049,89020020,907090030500,BIKE LIFT,BLIFT SPARE PARTS UNIV ADAPTERS STATIC W,Adaptadores universales para equilibradora de neumáticos BIKE LIFT - B-AU,125.01,103.31,82.65,B-AU,1,9031100000,0,1,"Kit de 3 conos y dos tuercas de bloqueo, ensamblables, que permiten trabajar prácticamente sobre cualquier llanta de moto o scooter.","Kit de 3 conos y dos tuercas de bloqueo, ensamblables, que permiten trabajar prácticamente sobre cualquier llanta de moto o scooter.",TOOLING & WS,WS,WS. TIRE EQUIP.,,2390,748,343,134,52,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050049-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDUxMjB8aW1hZ2UvanBlZ3xhR1JsTDJnNE1DODRPRFkzTXpZMk9UWXhNVGd5THpFd05UQXdORGt0TVY4NE1EQlhlRGd3TUVnfDUwYzVkOTJjOWQyODUzZDkzNTZhYmQ3ODI5YTdiMTNhMGRkMDlkMDMxZGJmY2M4MWQ4YjEyODlkNDRiMjYyNjQ,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIKE_LIFT-pictures.zip,,Spain Warehouse (Parts)
1050050,29449,907100030100,BIKE LIFT,BLIFT SPARE PARTS AXLE + PLASTIC CONES,Adaptador standard para centrador de rueda Ø12mm - B-A00,50.29,41.56,33.25,8430525294493,0,8467890000,0,1,<p>Bike Lift B-A00<br>Kit adaptador para llantas standard.<br><strong><br>Eje:</strong> Ø12mm.</p><p><strong>Largo:</strong> 415mm.</p>,"
Bike Lift B-A00Kit adaptador para llantas standard.Eje: Ø12mm.
Largo: 415mm.",TOOLING & WS,WS,WS. TIRE EQUIP.,,1661,491,460,95,38,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050050-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODIzOHxpbWFnZS9qcGVnfGFEWXpMMmcxWkM4NE9USTBPRGN4TXpZd05UUXlMekV3TlRBd05UQXRNVjg0TURCWGVEZ3dNRWd8ZjA2MjViMzk4NGY0MDUwZmIxZjYzZjkwNjdhMDkwYjVlODA1YWZjNDhlZDFmMDc2OGVlNjlmMzMwZmE4MTMyYg,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIKE_LIFT-pictures.zip,,Spain Warehouse (Parts)
1050043,29450,907050030100,BIKE LIFT,BLIFT SPARE PARTS ADAPTER FOR SINGLE ARM,Adaptador para centrador de rueda basculante monobrazo - B-A01,42.94,35.49,28.39,8430525294509,0,3926909790,0,1,Bike LIft B-A01<br>Kit adaptador para llantas de basculantes monobrazo.,Bike LIft B-A01Kit adaptador para llantas de basculantes monobrazo.,TOOLING & WS,WS,WS. TIRE EQUIP.,,807,232,171,118,40,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050043-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjExNjd8aW1hZ2UvanBlZ3xhR0V5TDJoaE1DODRPRFkzTXpZME5qQXhPRGcyTHpFd05UQXdORE10TVY4NE1EQlhlRGd3TUVnfGE2MWZmYTRhZDQwYzRmYTkzZmZhYjU3NzdhNGRhNTdmNjVlNDZjOTQxOTFlZGQwZjcxMDBiYjUyN2ZkNjZlMzY,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIKE_LIFT-pictures.zip,,Spain Warehouse (Parts)
1050051,47944,909913000100,BIKE LIFT,BLIFT SPARE PARTS CKM PIECES FOR WHEEL,Garras Bike-Lift CKM antiarañazos para maquina de neumáticos,83.94,69.37,55.50,8430525479449,0,8467920000,0,1,,,TOOLING & WS,WS,WS. TIRE EQUIP.,,408,312,88,145,32,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050051-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODg3ODN8aW1hZ2UvanBlZ3xhRFptTDJoa05pOHhOVFF5TmpBME16UXhNalV4TUM4eE1EVXdNRFV4TFRGZk9EQXdWM2c0TURCSXw1MGUzZDFhMzE2NzczNDBjYjFiZmNkZDZkNDM0ODhiM2ExNzc0YmRiMDBiMDgzMjJhNDYxODRkYWNhYWZjZmI1,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIKE_LIFT-pictures.zip,,Spain Warehouse (Parts)
1050063,48163,A-198,BIKE LIFT,BLIFT SPARE PARTS ADAPTATER FOR WHEEL,Accesorio centrador de rueda MV Agusta 19mm. A-198 para BIKE-62,142.66,117.90,64.85,8430525481633,1,8708705050,0,1,,,TOOLING & WS,WS,WS. TIRE EQUIP.,,875,1180,106,125,66,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050063-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTU3Njd8aW1hZ2UvanBlZ3xhRGMxTDJnM09DOHhOVFF5TmpBME5qazFNVFExTkM4eE1EVXdNRFl6TFRGZk9EQXdWM2c0TURCSXw4YmVhMzI0ZjMzZDIxMzJkYTNlYjgxMzk5MGM5M2MzNmYzNDRhYzg4NTdkMGM3OWQyYmJkN2E5NThkMTUxNzI2,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIKE_LIFT-pictures.zip,,Spain Warehouse (Parts)
1050064,29455,BIKE-21N /230V,BIKE LIFT,BLIFT TIRE CHANGER SEMI-AUTO 230V,Desmontadora de neumáticos semi-automática Bike-Lift 230V,3523.40,2911.90,2329.52,8430525294554,1,8714109090,0,1,"<p><strong>Bike Lift BIKE-21/230</strong></p><p><br></p><p>Cambiador de neumáticos semiautomático. Diseñado para montar y desmontar neumáticos de motocicleta, scooter, Offroad, Quad/ATV, karts, y corta-césped. Brazo vertical y lateral con sistema semi-automático pivotante y bloqueo manual. La placa giratoria autocentradora soporta llantas desde 5” hasta 23” con 3 diferentes posiciones de sujeción de fácil uso sin necesidad de herramientas. Sistema tradicional de destalonamiento equipado con desmontable específico para ruedas de moto. Incluye cabezal destalonador antiarañazos para proteger la llanta.</p><p><br></p><p><strong>Voltaje:</strong>230V.</p><p><strong>Peso:</strong>150Kg.</p><p><strong>Potencia:</strong>0.75/1Kw.</p><p><strong>Capacidad:</strong>5-23”.</p><p><strong>RPM:</strong>8 rpm.</p><p><strong>dB:</strong>&lt;75dB.</p><p><strong>Dimensiones:</strong>182.5x94x102.5cm.</p>","
Bike Lift BIKE-21/230

Cambiador de neumáticos semiautomático. Diseñado para montar y desmontar neumáticos de motocicleta, scooter, Offroad, Quad/ATV, karts, y corta-césped. Brazo vertical y lateral con sistema semi-automático pivotante y bloqueo manual. La placa giratoria autocentradora soporta llantas desde 5” hasta 23” con 3 diferentes posiciones de sujeción de fácil uso sin necesidad de herramientas. Sistema tradicional de destalonamiento equipado con desmontable específico para ruedas de moto. Incluye cabezal destalonador antiarañazos para proteger la llanta.

Voltaje:230V.
Peso:150Kg.
Potencia:0.75/1Kw.
Capacidad:5-23”.
RPM:8 rpm.
dB:<75dB.
Dimensiones:182.5x94x102.5cm.",TOOLING & WS,WS,WS. TIRE EQUIP.,,716870,210000,770,980,950,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050064-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTUzODZ8aW1hZ2UvanBlZ3xhR0ZsTDJoalpDOHhOVFF5TmpBME56TTBORFkzTUM4eE1EVXdNRFkwTFRGZk9EQXdWM2c0TURCSXw3OWZhOWIxZWMwNjc1OGNmNTFjMzYzMTJkMzhkOWYyYmJhNGFhYWVkNGVjNzg5YmUxNDVkOTMwMGM1ZWJlY2Y2,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIKE_LIFT-pictures.zip,,Spain Warehouse (Parts)
1050054,69803,3525/N,BIKE LIFT,BLIFT SPARE PARTS,Caja de 50 tiras de 45gr de contrapesos adhesivos llanta color negro,79.15,65.41,52.33,8430525698031,7,8714109090,0,1,,,TOOLING & WS,WS,WS. TIRE EQUIP.,,1575,2194,70,450,50,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050054-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTIwNjgxfGltYWdlL2pwZWd8YUdVeUwyaGpPQzh4TlRReU5qQTBNemd3TlRjeU5pOHhNRFV3TURVMExURmZPREF3VjNnNE1EQkl8NDkwYWVhZjg0YmFkNDI3MzFhODRkZTNmMDUyMjNjZjQ0ZjliOGYxMzk1MTk3N2I2ZGNiN2FiYzZkMjFjMDYxOQ,https://api.mybihr.com/medias/1050054-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTAyNDB8aW1hZ2UvanBlZ3xhR1k1TDJnM05TOHhOVFF5TmpBME5ERTVPRGswTWk4eE1EVXdNRFUwTFRKZk9EQXdWM2c0TURCSXw1ZDFiZmJmNTIyNjZmN2JlY2VmYTdlYjgxNzhiNzI0YWUwY2Q0N2NmODYzZTgyZDBiNWNkZmViZTQzZWJlZDBj,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIKE_LIFT-pictures.zip,,Spain Warehouse (Parts)
1050073,29473,MC-98,BIKE LIFT,BLIFT SPARE PARTS STEEL HEAD FOR TIRE,Cabezal de acero para cambiador de cubiertas,227.66,188.15,150.52,8430525294738,2,8714109090,0,1,Cabezal de acero para cambiador de neumáticos.,Cabezal de acero para cambiador de neumáticos.,TOOLING & WS,WS,WS. TIRE EQUIP.,,2275,712,130,350,50,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050073-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDY1MTl8aW1hZ2UvanBlZ3xhRFZqTDJoaU5DOHhOVFF5TmpBME9Ea3hOelV6TkM4eE1EVXdNRGN6TFRGZk9EQXdWM2c0TURCSXxkZGM4MmU3MjJhZTQ5NDdlNThhYzA1YzdlMDZkODFjOTU2ZmIyYTMxMjRhZWRlZmI5NmNmZGUxOWFlOGVkYmFj,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIKE_LIFT-pictures.zip,,Spain Warehouse (Parts)
1101140,,RS-17/L-BLK,BIKE LIFT,BLIFT LOW REAR STAND BLK,Caballete trasero perfil bajo BIKE LIFT negro - RS-17/L,85.24,70.45,56.36,63900123,0,7326909890,0,0,,,TOOLING & WS,WS,WS. TIRE EQUIP.,,7595,5000,700,35,310,,,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIKE_LIFT-pictures.zip,,Spain Warehouse (Parts)
1050061,48161,A-196,BIKE LIFT,BLIFT SPARE PARTS ADAPTATER FOR WHEEL,Accesorio centrador de rueda 35mm. A-196 para BIKE-62,71.58,59.16,32.54,8430525481619,1,8708705050,0,1,,,TOOLING & WS,WS,WS. TIRE EQUIP.,,282,448,110,57,45,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1050061-1.jpg?context=bWFzdGVyfHJvb3R8MTg4OTd8aW1hZ2UvanBlZ3xhRGs1TDJnMll5ODBPRGt4T0RRd01UVTBPRE14T0M4NE1EQlhlRGd3TUVoZk1UQTFNREEyTVMweExtcHdad3w4NmNkOTJiOGQxNDQ1ZGNkZTlhMjkxNzEwZDg5YTI0MGFlODU1NjM0NWQzOGZhYzA3ZTA3ODU3NjU3NTA0OWE4,https://api.mybihr.com/medias/800Wx800H-1050061-2.jpg?context=bWFzdGVyfHJvb3R8ODI4MjV8aW1hZ2UvanBlZ3xhR0k0TDJnMk1pODBPRGt4T0RRd01UZ3hNRFEyTWk4NE1EQlhlRGd3TUVoZk1UQTFNREEyTVMweUxtcHdad3wwYjQwNDQzNjM4M2RhMjQxOWU1ZDBkMmI1YmIwYjQzMzE1YTYyNDU1Mjk3ODg0YTQ4OTQxYzcwOWUzY2NmMTlm,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIKE_LIFT-pictures.zip,,Spain Warehouse (Parts)
1050058,48157,A-192,BIKE LIFT,BLIFT SPARE PARTS ADAPTATER FOR WHEEL,Accesorio centrador de rueda Suzuki 19mm. A-192 para BIKE-62,123.09,101.73,55.95,8430525481572,2,8708705050,0,1,,,TOOLING & WS,WS,WS. TIRE EQUIP.,,852,656,202,136,31,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050058-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDEzNDN8aW1hZ2UvanBlZ3xhR05oTDJnMVlTOHhOVFF5TmpBME5EazROVE0zTkM4eE1EVXdNRFU0TFRGZk9EQXdWM2c0TURCSXwwYzFiZDc0MjVhYTg3ZTFiNmRkMmQ5MmMwOTk1NDkyYjY0NTQ4NGY2OGU0Zjk1MzBmNDRjMzBmMWVkZjFkNGZl,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIKE_LIFT-pictures.zip,,Spain Warehouse (Parts)
1050059,48159,A-194,BIKE LIFT,BLIFT SPARE PARTS ADAPTATER FOR WHEEL,Accesorio centrador de rueda Harley Davidson V-Rod 19mm. A-194 para BIKE-62,68.49,56.60,27.48,8430525481596,1,8708705050,0,1,,,TOOLING & WS,WS,WS. TIRE EQUIP.,,1011,160,77,398,33,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050059-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzcyNDh8aW1hZ2UvanBlZ3xhRGt5TDJnd05TOHhOVFF5TmpBME5UTTNPRFU1TUM4eE1EVXdNRFU1TFRGZk9EQXdWM2c0TURCSXw2MmJiYWQ2ODhmZGM1N2M4OGE3ZmIyOWM5MDgwYmVhNTYxZjZkYzYzZmQ1NWVlOGVkZTBhYzVkYjE5ZDMzMGM1,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIKE_LIFT-pictures.zip,,Spain Warehouse (Parts)
1050065,48165,BIKE-62N,BIKE LIFT,BLIFT WHEEL BALANCER ELECTRONIC,Equilibrador electrónico de ruedas Bike-Lift BIKE-62,4824.34,3987.06,3189.65,8430525481657,1,8708705050,0,1,"<p>Equilibradora electrónica con programas separados para motos y quads. Tiene la característica única de poder calibrar sólo la llanta de la moto sin la unidad mecánica correspondiente, con lo que se obtienen resultados más precisos. La base dispone de soportes de rueda para que la máquina sea transportable, lo que la hace ideal para el servicio móvil. Para facilitar este tipo de servicio, la máquina también puede alimentarse a 12-14 V a través de la fuente de alimentación especial suministrada con una toma de encendedor de coche. La máquina se suministra con un juego completo de accesorios para una puesta en marcha inmediata sin necesidad de accesorios adicionales.</p>
<p>&nbsp;</p>
<p><strong>FICHA TÉCNICA</strong></p>
<ul>
	<li>Alimentación: 230 V</li>
	<li>Peso: 80 Kg</li>
	<li>Dimensiones: 125x42x105 cm</li>
	<li>Peso máx. rueda: 70 Kg</li>
	<li>Diámetro máx. rueda: 112 cm</li>
	<li>Anchura de la llanta: 59 cm</li>
	<li>Diámetro de la llanta: 8″-35″</li>
	<li>RPM: &lt;100</li>
	<li>Precisión de desequilibrio: 1 gr</li>
	<li>Velocidad de equilibrado: 5,5 segundos</li>
</ul>
","
Equilibradora electrónica con programas separados para motos y quads. Tiene la característica única de poder calibrar sólo la llanta de la moto sin la unidad mecánica correspondiente, con lo que se obtienen resultados más precisos. La base dispone de soportes de rueda para que la máquina sea transportable, lo que la hace ideal para el servicio móvil. Para facilitar este tipo de servicio, la máquina también puede alimentarse a 12-14 V a través de la fuente de alimentación especial suministrada con una toma de encendedor de coche. La máquina se suministra con un juego completo de accesorios para una puesta en marcha inmediata sin necesidad de accesorios adicionales.

 

FICHA TÉCNICA

	Alimentación: 230 V
	Peso: 80 Kg
	Dimensiones: 125x42x105 cm
	Peso máx. rueda: 70 Kg
	Diámetro máx. rueda: 112 cm
	Anchura de la llanta: 59 cm
	Diámetro de la llanta: 8″-35″
	RPM: <100
	Precisión de desequilibrio: 1 gr
	Velocidad de equilibrado: 5,5 segundos

",TOOLING & WS,WS,WS. TIRE EQUIP.,,4275,86,570,750,10,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1050065-1.jpg?context=bWFzdGVyfHJvb3R8MzAzODR8aW1hZ2UvanBlZ3xhR1V3TDJoa1lpODRNakE0TWpjek5UTTFOems0TWk4NE1EQlhlRGd3TUVoZk1UQTFNREEyTlMweExtcHdad3w1ZjZjYWEzOTg2ZTdiYWE3MTA4MzhlMTBlZDRjNGQ2M2JjYzZkODVkMDYxM2VkZTM4N2I3MDMwNmM1N2FhY2Zk,https://api.mybihr.com/medias/800Wx800H-1050065-2.jpg?context=bWFzdGVyfHJvb3R8MjE0MDR8aW1hZ2UvanBlZ3xhR1ptTDJoa01TODRNakE0TWpjek5UWXlNREV5Tmk4NE1EQlhlRGd3TUVoZk1UQTFNREEyTlMweUxtcHdad3xjY2Y0NzI0YjM5YTRiN2U4OTlhZjA0ZGZiYTllODM0ZGRkZjU1NDI4MDRhMzQ4M2ZiZjcxMzhlY2Y0NDA0NDg5,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIKE_LIFT-pictures.zip,,Spain Warehouse (Parts)
1050074,48170,PB14-B62,BIKE LIFT,BLIFT SPARE PARTS PIN 14MM,Eje centrador de ruedas 14mm. PB14-B62 para BIKE-62,401.71,331.99,182.59,8430525481701,1,8708705050,0,1,,,TOOLING & WS,WS,WS. TIRE EQUIP.,,1874,488,91,355,58,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050074-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjE2MjZ8aW1hZ2UvanBlZ3xhREV3TDJnMVppOHhOVFF5TmpBME9UTXhNRGMxTUM4eE1EVXdNRGMwTFRGZk9EQXdWM2c0TURCSXxkZDA0OTE3NzljNjA4ZTBjMmVkZGVmMzI4YzVlM2NjODg3MTljYjI3NjQ0NzU3MTljMWYxZGVjNzcyNDBiODU4,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIKE_LIFT-pictures.zip,,Spain Warehouse (Parts)
1050057,48156,A-191,BIKE LIFT,BLIFT SPARE PARTS ADAPTATER FOR WHEEL,Accesorio centrador de rueda Harley Davidson 19mm. A-191 para BIKE-62,57.16,47.24,25.98,8430525481565,2,8708705050,0,1,,,TOOLING & WS,WS,WS. TIRE EQUIP.,,205,28,84,87,28,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050057-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzE0MDd8aW1hZ2UvanBlZ3xhRFU0TDJnMk9DOHhOVFF5TmpBME5EVTVNakUxT0M4eE1EVXdNRFUzTFRGZk9EQXdWM2c0TURCSXxlOTQ3YmIyNWViMDI0ODgyMTE1NTI4Yjc0ZDQyYTc1MDlmMzQ5ZjMzZWUwMWYzYzYxMzJkZjdlOWYwZThhMDg1,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIKE_LIFT-pictures.zip,,Spain Warehouse (Parts)
1050060,48160,A-195,BIKE LIFT,BLIFT SPARE PARTS ADAPTATER FOR WHEEL,Accesorio centrador de rueda 24mm. A-195 para BIKE-62,68.49,56.60,31.13,8430525481602,2,8708705050,0,1,,,TOOLING & WS,WS,WS. TIRE EQUIP.,,302,132,100,72,42,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050060-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzI4NjN8aW1hZ2UvanBlZ3xhREJsTDJnd09DOHhOVFF5TmpBME5UYzNNVGd3Tmk4eE1EVXdNRFl3TFRGZk9EQXdWM2c0TURCSXw2YWYwZDEwZTdkODliMzQ3NGViMzE2ZDJhYzE3MmZmYmRlMmNjOTZiYzc0YzFhMTUwNWZmNjczNjNjMzZlYzUy,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIKE_LIFT-pictures.zip,,Spain Warehouse (Parts)
1050072,29471,MC-4,BIKE LIFT,BLIFT SPARE PARTS ADAPTATER DUCATI,"Cabezal 5""""-12"""" para cambiador de cubiertas",379.50,313.64,172.50,8430525294714,1,8714109090,0,1,Cabezal 5’’-12’’ para cambiador de neumáticos.,Cabezal 5’’-12’’ para cambiador de neumáticos.,TOOLING & WS,WS,WS. TIRE EQUIP.,,685,396,90,136,56,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050072-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzkxMjR8aW1hZ2UvanBlZ3xhR1U1TDJoak1TOHhOVFF5TmpBME9EVXlORE14T0M4eE1EVXdNRGN5TFRGZk9EQXdWM2c0TURCSXw5OTVlNzJmNzNjYTA0OTNmMzdkOTYzNjkyY2I5M2I0ZDg4MDUzNjdhMjBkYWEzY2M0MjA0YzJlNTZjNTg5Mzk2,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIKE_LIFT-pictures.zip,,Spain Warehouse (Parts)
1153214,,BIKE-SM,BIKE LIFT,BLIFT PORTABLE TYRE CHANGER FOLDABLE,Desmontadora manual BIKE LIFT plegable,1073.88,887.50,710.00,,0,8467920000,0,1,"<p data-isautotranslation=""1""></p>Cambiador de neumáticos manual, completamente plegable para facilitar su transporte a las pistas de carreras. Es fácil de usar y es capaz de desmontar cualquier tipo de neumático de motocicleta con diámetros desde 12” hasta 21”. Se suministra con palanca de acero, empujador para romper el talón y un bote de 1 Kg de lubricante para neumáticos.

<ul>
	<li>Peso: 20.0 Kg</li>
	<li>Diámetro de rueda: 12″ a 21″</li>
</ul>","
Cambiador de neumáticos manual, completamente plegable para facilitar su transporte a las pistas de carreras. Es fácil de usar y es capaz de desmontar cualquier tipo de neumático de motocicleta con diámetros desde 12” hasta 21”. Se suministra con palanca de acero, empujador para romper el talón y un bote de 1 Kg de lubricante para neumáticos.


	Peso: 20.0 Kg
	Diámetro de rueda: 12″ a 21″
",TOOLING & WS,WS,WS. TIRE EQUIP.,,1,1,10,10,10,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1153214-1.jpg?context=bWFzdGVyfHJvb3R8MjEyMTV8aW1hZ2UvanBlZ3xhRE0zTDJnNVpTOHhNREF4TlRVeU1UVTJOelUwTWpJdk9EQXdWM2c0TURCSVh6RXhOVE15TVRRdE1TNXFjR2N8ZWNlMmYzODI3OTdjMTNjNDRlYTQ4ZTY4YjBmMDAxMDgzMTUxYzgyZGM4MzQ4OTAwZjE4MjMzMzNlNmM3Y2UxOA,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIKE_LIFT-pictures.zip,,Spain Warehouse (Parts)
1050562,89080004,MF-BL2000+M1+M8+M10,BIKE LIFT,BLIFT FURNITURE 7DRAW/AIR-ELEC/CABINET,MUEBLE 2M 7 CAJONES/AIRE-ELECTRICIDAD/ARMARIO BIKE LIFT - MF-BL2000+M1+M8+M10,4688.75,3875.00,3100.00,89080004,1,9403208000,0,0,"<p>Organízalo todo a tu medida gracias a estos 3 módulos para taller. Cuenta con cinco cajones, toma de aire/electricidad y una cabina inferior. Espacio para colocar tornillo de banco. Cajones 100% retráctiles. Color: negro y plata.Peso: 200 kg Made in Italy Garantía de 2 años. &nbsp;Medidas del mueble (largo x ancho x alto): 200 x 80 x 90 cm Espacio útil de los cajones: Dos cajones de 59x41x9 cm y cinco de 59x41x6 cmMedidas de la cabina: 62x41 cm Se le pueden añadir otros dos módulos, con un panel de unión o una esquinera.&nbsp; Panel de unión: 89080007 o 89080008 Esquinera: 89080005 o 89080006""""""""</p>","
Organízalo todo a tu medida gracias a estos 3 módulos para taller. Cuenta con cinco cajones, toma de aire/electricidad y una cabina inferior. Espacio para colocar tornillo de banco. Cajones 100% retráctiles. Color: negro y plata.Peso: 200 kg Made in Italy Garantía de 2 años.  Medidas del mueble (largo x ancho x alto): 200 x 80 x 90 cm Espacio útil de los cajones: Dos cajones de 59x41x9 cm y cinco de 59x41x6 cmMedidas de la cabina: 62x41 cm Se le pueden añadir otros dos módulos, con un panel de unión o una esquinera.  Panel de unión: 89080007 o 89080008 Esquinera: 89080005 o 89080006""""""""",TOOLING & WS,WS,WS. FURNITURE,,1958880,250000,2100,880,1060,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050562-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzgyMDZ8aW1hZ2UvanBlZ3xhR0ZqTDJobVppODRPVEF5TWpRNE16TXpNelF5THpFd05UQTFOakl0TVY4NE1EQlhlRGd3TUVnfDJjMDdmYmI3ZGZkMzI5OTkyNThmZThjZTI5ZDliNDY4MjczY2MwNTZkM2UxMGJjZjNmMzIzNzhkOGJjMTZmOWY,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIKE_LIFT-pictures.zip,,France Warehouse (Parts)
