PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm)," Espesor",Color,Diámetro exterior (mm),Diámetro interior (mm),Embalaje,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,AllPicturesZIP,DeliveryPlant
1126754,,FWK-R-001,FACTORY LINKS,FACTO  BEARING KIT WHEEL FRONT,Kit de rodamientos de rueda delantera FACTORY LINKS,22.51,18.60,11.16,3000000016404,1,8708809990,0,1,"<p>Los rodamientos FACTORY LINKS est&aacute;n recubiertos con una grasa marina de alta resistencia de primera calidad y un complejo espesante especial que los hace impermeables. Ofrece una protecci&oacute;n sin igual contra el &oacute;xido y la corrosi&oacute;n.</p>
<p>Adem&aacute;s, para evitar la penetraci&oacute;n de la humedad, el &iacute;ndice de lubricaci&oacute;n se ha aumentado del 30% al 60% para las condiciones m&aacute;s duras.</p>
<p>Los rodamientos de bolas FACTORY LINKS est&aacute;n especialmente dise&ntilde;ados para su uso fuera de la carretera, a diferencia de los rodamientos de bolas industriales 2RS que ofrecen una baja resistencia al par y, por tanto, una baja resistencia a la penetraci&oacute;n de agua.</p>","
Los rodamientos FACTORY LINKS están recubiertos con una grasa marina de alta resistencia de primera calidad y un complejo espesante especial que los hace impermeables. Ofrece una protección sin igual contra el óxido y la corrosión.

Además, para evitar la penetración de la humedad, el índice de lubricación se ha aumentado del 30% al 60% para las condiciones más duras.

Los rodamientos de bolas FACTORY LINKS están especialmente diseñados para su uso fuera de la carretera, a diferencia de los rodamientos de bolas industriales 2RS que ofrecen una baja resistencia al par y, por tanto, una baja resistencia a la penetración de agua.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. WHEELS,440,120,115,85,45,,,,,,https://api.mybihr.com/medias/800Wx800H-1126754-1.jpg?context=bWFzdGVyfHJvb3R8MzE3OTh8aW1hZ2UvanBlZ3xhR0psTDJnMll5ODJORGcxTURNNU1qZzBNakkzTUM4NE1EQlhlRGd3TUVoZk1URXlOamMxTkMweExtcHdad3w1N2Q0NDEwYjNiZGMxN2UzMTNiMmFlMjYwZTU3NDNjMzZmOWU1MDY2ZTFjMTM1ODJhMTkzNDFlMTBjNDdjYjNk,,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1153201,,RWR-I-001,FACTORY LINKS,FACTO KIT BEARINGS REAR WHEEL RACE,Kit de rodamientos de rueda FACTORY LINKS Race Series,48.34,39.95,23.97,3000000019702,0,8708809990,0,1,"<p>¡40% menos de fricción! La nueva gama de kits de rodamientos de rueda Race Series&reg; de baja fricción ofrece una impresionante reducción del 40% en la fricción en comparación con los kits tradicionales. Estos kits de rodamientos de rueda todoterreno Race Series&reg; incluyen todo lo necesario para un mantenimiento completo del buje de rueda. Con juntas de teflón únicas, estos kits permiten un coeficiente de fricción excepcionalmente bajo, son autolubricantes y pueden funcionar en un amplio rango de temperaturas. Todos los rodamientos incorporan juntas Designdust&reg; dedicadas que ofrecen una protección óptima contra la intrusión de contaminantes como polvo, agua y barro.</p>","
¡40% menos de fricción! La nueva gama de kits de rodamientos de rueda Race Series® de baja fricción ofrece una impresionante reducción del 40% en la fricción en comparación con los kits tradicionales. Estos kits de rodamientos de rueda todoterreno Race Series® incluyen todo lo necesario para un mantenimiento completo del buje de rueda. Con juntas de teflón únicas, estos kits permiten un coeficiente de fricción excepcionalmente bajo, son autolubricantes y pueden funcionar en un amplio rango de temperaturas. Todos los rodamientos incorporan juntas Designdust® dedicadas que ofrecen una protección óptima contra la intrusión de contaminantes como polvo, agua y barro.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. WHEELS,428,182,117,85,43,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1153200,,FWR-I-001,FACTORY LINKS,FACTO KIT BEARINGS FRONT WHEEL RACE,Kit de rodamientos de rueda FACTORY LINKS,42.25,34.92,20.95,3000000019696,0,8708809990,0,1,"<p>Kit de rodamientos para rueda delantera.</p>
<ul>
<li>Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea pr&aacute;cticamente impermeable. Proporciona una protecci&oacute;n inigualable contra el &oacute;xido y la corrosi&oacute;n.</li>
<li>Adem&aacute;s, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.</li>
<li>Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.</li>
</ul>","
Kit de rodamientos para rueda delantera.

Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea prácticamente impermeable. Proporciona una protección inigualable contra el óxido y la corrosión.
Además, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.
Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. WHEELS,418,125,117,83,43,,,,,,https://api.mybihr.com/medias/800Wx800H-1149798-1.jpg?context=bWFzdGVyfHJvb3R8MTQ2ODk2fGltYWdlL2pwZWd8YURFMEwyZzJNUzg0TnpVeE56RTBNVFF6TkRNNU9DODRNREJYZURnd01FaGZNVEUwT1RjNU9DMHhMbXB3Wnd8ZTgyMWFjN2Y4Y2Q1NzU2MmVhMzUzMjhkZTI1NmVlOTMyNjA2YzAzYTZmZGM5ZmU1NzI3NDg0YmExMWM3MzlkZA,https://api.mybihr.com/medias/800Wx800H-1149798-2.jpg?context=bWFzdGVyfHJvb3R8MTE2MTQ2fGltYWdlL2pwZWd8YURsbEwyaGtNUzg0TnpVeE56RXpOVEUwTWprME1pODRNREJYZURnd01FaGZNVEUwT1RjNU9DMHlMbXB3Wnd8MDU1MTBhN2JkMjAwNWZjZjgyYWEzNzQ5MzZlMjA4ZTI0MTJmMmZjYzg0NTVkMWU4M2Q5MWYyYmFhNDNhMzkyNw,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1153024,,KWK-T-006,FACTORY LINKS,FACTO KIT BEARING WHEEL,Kit de rodamientos de rueda FACTORY LINKS,70.49,58.26,34.96,KWK-T-006,0,8714109090,0,1,"<p>Kit de rodamientos para rueda delantera.</p>
<ul>
<li>Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea pr&aacute;cticamente impermeable. Proporciona una protecci&oacute;n inigualable contra el &oacute;xido y la corrosi&oacute;n.</li>
<li>Adem&aacute;s, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.</li>
<li>Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.</li>
</ul>","
Kit de rodamientos para rueda delantera.

Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea prácticamente impermeable. Proporciona una protección inigualable contra el óxido y la corrosión.
Además, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.
Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. WHEELS,1,1,10,10,10,,,,,,https://api.mybihr.com/medias/800Wx800H-1153024-1.jpg?context=bWFzdGVyfHJvb3R8NjMzMjV8aW1hZ2UvanBlZ3xhRFEzTDJnM1pDOHhNRE13TURRMk56UTJNakUwTnpBdk9EQXdWM2c0TURCSVh6RXhOVE13TWpRdE1TNXFjR2N8MjgxY2VmNTQ3ZmQzZDBhNGNiMzU1NDA1Y2I5OGNhOTAwOTI5OTU0YjU5ZWYzZDVhZjhmYmUzYjc2NjA2ZWRhNA,https://api.mybihr.com/medias/800Wx800H-1153024-2.jpg?context=bWFzdGVyfHJvb3R8NzYzMDJ8aW1hZ2UvanBlZ3xhREkzTDJneFpDOHhNRE13TURRMk56VXpOelV4TXpRdk9EQXdWM2c0TURCSVh6RXhOVE13TWpRdE1pNXFjR2N8MmIyOWIxOGIwOTllYTdkNjY1OGM5NTE2MjhhM2Q2Y2VjMWQ2YjZjZjNhY2RjNjA3NGFkY2M0ZDZlMTUyYTQ2Yg,https://api.mybihr.com/medias/800Wx800H-1153024-3.jpg?context=bWFzdGVyfHJvb3R8ODE3NTF8aW1hZ2UvanBlZ3xhRGxoTDJnd1ppOHhNRE13TURRMk56VTNOamd6TlRBdk9EQXdWM2c0TURCSVh6RXhOVE13TWpRdE15NXFjR2N8ZTBiMjZmZDRhNzQ4YjI4MzkzZTI1NDBlNjAzOWNkMzY1NWViZjA4NzBkNTU2YzNjYzg3YzNjMzhiMmZhMmJiOQ,https://api.mybihr.com/medias/800Wx800H-1153024-4.jpg?context=bWFzdGVyfHJvb3R8ODYwNzB8aW1hZ2UvanBlZ3xhR0l4TDJnME5TOHhNRE13TURRMk56WXhOakUxTmpZdk9EQXdWM2c0TURCSVh6RXhOVE13TWpRdE5DNXFjR2N8MTQzZjMyMjgwYWRmOTU2OTJkNzRlZjFiN2RmNjc4NjA1NTAwZTZlY2MyNzEwNmY3OGZhYTZhMTAyMTA4ZDI2MQ,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1153019,,FWR-K-001,FACTORY LINKS,FACTO KIT BEARINGS FRONT WHEEL RACE,Kit de rodamientos de rueda FACTORY LINKS Race Series,42.50,35.12,21.07,FWR-K-001,0,8714109090,0,1,"<p>¡40% menos de fricción! La nueva gama de kits de rodamientos de rueda Race Series&reg; de baja fricción ofrece una impresionante reducción del 40% en la fricción en comparación con los kits tradicionales. Estos kits de rodamientos de rueda todoterreno Race Series&reg; incluyen todo lo necesario para un mantenimiento completo del buje de rueda. Con juntas de teflón únicas, estos kits permiten un coeficiente de fricción excepcionalmente bajo, son autolubricantes y pueden funcionar en un amplio rango de temperaturas. Todos los rodamientos incorporan juntas Designdust&reg; dedicadas que ofrecen una protección óptima contra la intrusión de contaminantes como polvo, agua y barro.</p>","
¡40% menos de fricción! La nueva gama de kits de rodamientos de rueda Race Series® de baja fricción ofrece una impresionante reducción del 40% en la fricción en comparación con los kits tradicionales. Estos kits de rodamientos de rueda todoterreno Race Series® incluyen todo lo necesario para un mantenimiento completo del buje de rueda. Con juntas de teflón únicas, estos kits permiten un coeficiente de fricción excepcionalmente bajo, son autolubricantes y pueden funcionar en un amplio rango de temperaturas. Todos los rodamientos incorporan juntas Designdust® dedicadas que ofrecen una protección óptima contra la intrusión de contaminantes como polvo, agua y barro.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. WHEELS,1,1,10,10,10,,,,,,https://api.mybihr.com/medias/800Wx800H-1149798-1.jpg?context=bWFzdGVyfHJvb3R8MTQ2ODk2fGltYWdlL2pwZWd8YURFMEwyZzJNUzg0TnpVeE56RTBNVFF6TkRNNU9DODRNREJYZURnd01FaGZNVEUwT1RjNU9DMHhMbXB3Wnd8ZTgyMWFjN2Y4Y2Q1NzU2MmVhMzUzMjhkZTI1NmVlOTMyNjA2YzAzYTZmZGM5ZmU1NzI3NDg0YmExMWM3MzlkZA,https://api.mybihr.com/medias/800Wx800H-1149798-2.jpg?context=bWFzdGVyfHJvb3R8MTE2MTQ2fGltYWdlL2pwZWd8YURsbEwyaGtNUzg0TnpVeE56RXpOVEUwTWprME1pODRNREJYZURnd01FaGZNVEUwT1RjNU9DMHlMbXB3Wnd8MDU1MTBhN2JkMjAwNWZjZjgyYWEzNzQ5MzZlMjA4ZTI0MTJmMmZjYzg0NTVkMWU4M2Q5MWYyYmFhNDNhMzkyNw,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1153027,,RWK-U-003,FACTORY LINKS,FACTO KIT BEARING WHEEL,Kit de rodamientos de rueda FACTORY LINKS,39.00,32.23,19.34,3000000019092,0,8714109090,0,1,"<p>Kit de rodamientos para rueda delantera.</p>
<ul>
<li>Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea pr&aacute;cticamente impermeable. Proporciona una protecci&oacute;n inigualable contra el &oacute;xido y la corrosi&oacute;n.</li>
<li>Adem&aacute;s, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.</li>
<li>Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.</li>
</ul>","
Kit de rodamientos para rueda delantera.

Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea prácticamente impermeable. Proporciona una protección inigualable contra el óxido y la corrosión.
Además, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.
Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. WHEELS,1,1,10,10,10,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1153020,,RWR-K-001,FACTORY LINKS,FACTO KIT BEARINGS REAR WHEEL RACE,Kit de rodamientos de rueda FACTORY LINKS Race Series,42.50,35.12,21.07,RWR-K-001,0,8714109090,0,1,"<p>¡40% menos de fricción! La nueva gama de kits de rodamientos de rueda Race Series&reg; de baja fricción ofrece una impresionante reducción del 40% en la fricción en comparación con los kits tradicionales. Estos kits de rodamientos de rueda todoterreno Race Series&reg; incluyen todo lo necesario para un mantenimiento completo del buje de rueda. Con juntas de teflón únicas, estos kits permiten un coeficiente de fricción excepcionalmente bajo, son autolubricantes y pueden funcionar en un amplio rango de temperaturas. Todos los rodamientos incorporan juntas Designdust&reg; dedicadas que ofrecen una protección óptima contra la intrusión de contaminantes como polvo, agua y barro.</p>","
¡40% menos de fricción! La nueva gama de kits de rodamientos de rueda Race Series® de baja fricción ofrece una impresionante reducción del 40% en la fricción en comparación con los kits tradicionales. Estos kits de rodamientos de rueda todoterreno Race Series® incluyen todo lo necesario para un mantenimiento completo del buje de rueda. Con juntas de teflón únicas, estos kits permiten un coeficiente de fricción excepcionalmente bajo, son autolubricantes y pueden funcionar en un amplio rango de temperaturas. Todos los rodamientos incorporan juntas Designdust® dedicadas que ofrecen una protección óptima contra la intrusión de contaminantes como polvo, agua y barro.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. WHEELS,1,1,10,10,10,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1153023,,RWK-T-048,FACTORY LINKS,FACTO KIT BEARING WHEEL,Kit de rodamientos de rueda FACTORY LINKS,27.00,22.31,13.39,3000000019788,0,8714109090,0,1,"<p>Kit de rodamientos para rueda delantera.</p>
<ul>
<li>Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea pr&aacute;cticamente impermeable. Proporciona una protecci&oacute;n inigualable contra el &oacute;xido y la corrosi&oacute;n.</li>
<li>Adem&aacute;s, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.</li>
<li>Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.</li>
</ul>","
Kit de rodamientos para rueda delantera.

Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea prácticamente impermeable. Proporciona una protección inigualable contra el óxido y la corrosión.
Además, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.
Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. WHEELS,436,139,118,86,43,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1153026,,FWK-U-003,FACTORY LINKS,FACTO KIT BEARING WHEEL,Kit de rodamientos de rueda FACTORY LINKS,39.00,32.23,19.34,3000000019078,0,8714109090,0,1,"<p>Kit de rodamientos para rueda delantera.</p>
<ul>
<li>Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea pr&aacute;cticamente impermeable. Proporciona una protecci&oacute;n inigualable contra el &oacute;xido y la corrosi&oacute;n.</li>
<li>Adem&aacute;s, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.</li>
<li>Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.</li>
</ul>","
Kit de rodamientos para rueda delantera.

Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea prácticamente impermeable. Proporciona una protección inigualable contra el óxido y la corrosión.
Además, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.
Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. WHEELS,1,1,10,10,10,,,,,,https://api.mybihr.com/medias/800Wx800H-1128891-1.jpg?context=bWFzdGVyfHJvb3R8MjgwMTV8aW1hZ2UvanBlZ3xhR1F3TDJnMVppODJOemMzT1RjeU56Z3hPRGM0TWk4NE1EQlhlRGd3TUVoZk1URXlPRGc1TVMweExtcHdad3xlYTk2ZjJhYTNjYzkzYWUxODI1ZGNkZjdiM2JjNGM4NTk2N2JkNjUzOWI3Y2YzYzY4NmQ0NDE1YjZiOTVkZTNh,,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1153028,,KWK-U-003,FACTORY LINKS,FACTO KIT BEARING WHEEL,Kit de rodamientos de rueda FACTORY LINKS,68.50,56.61,33.97,KWK-U-003,0,8714109090,0,1,"<p>Kit de rodamientos para rueda delantera.</p>
<ul>
<li>Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea pr&aacute;cticamente impermeable. Proporciona una protecci&oacute;n inigualable contra el &oacute;xido y la corrosi&oacute;n.</li>
<li>Adem&aacute;s, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.</li>
<li>Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.</li>
</ul>","
Kit de rodamientos para rueda delantera.

Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea prácticamente impermeable. Proporciona una protección inigualable contra el óxido y la corrosión.
Además, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.
Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. WHEELS,863,346,228,88,43,,,,,,https://api.mybihr.com/medias/800Wx800H-1153028-1.jpg?context=bWFzdGVyfHJvb3R8MTA0MTg3fGltYWdlL2pwZWd8YURObUwyZzFNeTh4TURNd01EUTJOelkxTlRRM09ESXZPREF3VjNnNE1EQklYekV4TlRNd01qZ3RNUzVxY0djfDQyNGFjNjRhZmI0NWVkNDU0M2RlN2E4M2IxMDFmMTNiNzJjZWU1YjdiZGU4ZWQzODIzYjFhZjk0ODk5ZDhmZDE,https://api.mybihr.com/medias/800Wx800H-1153028-2.jpg?context=bWFzdGVyfHJvb3R8NDI0NTV8aW1hZ2UvanBlZ3xhR05qTDJnMk1DOHhNRE13TURRMk56WTVORGM1T1Rndk9EQXdWM2c0TURCSVh6RXhOVE13TWpndE1pNXFjR2N8N2RjZDkwYTJiY2RkZjExOGM0MTEwZTZiYjNiMTY3OGNiNzI4YTcxYjA5YTc1NGQ4MTA3NzBiYmU3NWE2MGE2Mg,https://api.mybihr.com/medias/800Wx800H-1153028-3.jpg?context=bWFzdGVyfHJvb3R8NjQ4Njd8aW1hZ2UvanBlZ3xhREU1TDJoaU5pOHhNRE13TURRMk56Y3pOREV5TVRRdk9EQXdWM2c0TURCSVh6RXhOVE13TWpndE15NXFjR2N8OGIzNDllYzg5NWY4YmZhNGE1MDkzMzM3YTFjYzAzNDY1NzU3NWYxYmQ1YzJiZTBiNWIyZmZmY2UzMzhkNDQyMQ,https://api.mybihr.com/medias/800Wx800H-1153028-4.jpg?context=bWFzdGVyfHJvb3R8ODE3NTF8aW1hZ2UvanBlZ3xhR0UyTDJoak15OHhNRE13TURRMk56YzNNelEwTXpBdk9EQXdWM2c0TURCSVh6RXhOVE13TWpndE5DNXFjR2N8NjZkNDAyYWYzNWVkMWZiMTc1OTA5MzYzMTgxZjhkNWNmMjdjNTA2NTAwZDllNTYwY2I2MDMzMjQ4YmM0NTkwYQ,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
