PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),[Guardapolvo] Altura 1 (mm),[Guardapolvo] Diámetro exterior (Ømm),[Guardapolvo] Diámetro interior (Ømm),[Retén] Diámetro exterior (Ømm),[Retén] Diámetro interior (Ømm),Altura (mm),Cantidad,Composición,Construcción,Diámetro exterior (mm),Diámetro interior (mm),Embalaje,Número de pistones,Posición,Tipo de producto,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,AllPicturesZIP,Document1,DeliveryPlant
1127189,,18-3058,ALL BALLS,ALLBA CALIPER REBUILD KIT,Kit de reparación de pinza de freno ALL BALLS,33.81,27.94,16.76,723980436200,1,8714109090,0,1,"
  <strong>Contenido del kit</strong>
  <ul>
    <li>Juego de pernos – 1</li>
    <li>Fuelle – 3</li>
    <li>Retén de pinza – 4</li>
    <li>Arandela – 2</li>
  </ul>



  <strong>Más información</strong>



  <strong>Aplicación</strong>
  <p><em>Kit de reparación de pinza - Delantera</em></p>
  <ul>
    <li>Honda CB400F 89-90</li>
    <li>Honda CB500R 94-95</li>
    <li>Honda CB500T 96</li>
    <li>Honda CB500W 98</li>
    <li>Honda CB500X 99</li>
    <li>Honda CB500Y 00</li>
    <li>Honda CB750 Nighthawk 91-92</li>
    <li>Honda CBF500 (Euro) 04-07</li>
    <li>Honda NTV 650 (Euro) 93-97</li>
    <li>Honda VT1100C 94-07</li>
    <li>Honda VT1100C2 95-07</li>
    <li>Honda VT1100C3 98-02</li>
    <li>Honda VT1100T Shadow 98-01</li>
    <li>Honda VT1300CR 10-16</li>
    <li>Honda VT1300CS 10-14</li>
    <li>Honda VT1300CT 10-15</li>
    <li>Honda VT1300CX 10-20</li>
    <li>Honda VT1300CX ABS 20</li>
    <li>Honda VT600C Shadow 94-07</li>
    <li>Honda VT600CD 94-07</li>
    <li>Honda VT600CD2 99-00</li>
    <li>Honda VT750C 98-00</li>
    <li>Honda VT750C2 07-09</li>
    <li>Honda VT750CD 98-03</li>
    <li>Honda VT750DC 01-06</li>
    <li>Honda VT750DCA 01-07</li>
    <li>Honda VTX1300 03-04</li>
    <li>Honda VTX1300CX FURY 10</li>
    <li>Honda XL600V Transalp (Euro) 94-96</li>
    <li>Honda XR150LE 23-24</li>
    <li>Suzuki AN650 Burgman 13-17</li>
    <li>Suzuki GSX250R 18-24</li>
    <li>Suzuki GW250 14-17</li>
    <li>Yamaha WR250X Supermoto 08-11</li>
  </ul>

  <p><em>Kit de reparación de pinza - Trasera</em></p>
  <ul>
    <li>Honda FSC 600 Silver Wing 02-13</li>
    <li>Honda VFR750F 91-97</li>
  </ul>

","
  Contenido del kit
  
    Juego de pernos – 1
    Fuelle – 3
    Retén de pinza – 4
    Arandela – 2
  



  Más información



  Aplicación
  
Kit de reparación de pinza - Delantera
  
    Honda CB400F 89-90
    Honda CB500R 94-95
    Honda CB500T 96
    Honda CB500W 98
    Honda CB500X 99
    Honda CB500Y 00
    Honda CB750 Nighthawk 91-92
    Honda CBF500 (Euro) 04-07
    Honda NTV 650 (Euro) 93-97
    Honda VT1100C 94-07
    Honda VT1100C2 95-07
    Honda VT1100C3 98-02
    Honda VT1100T Shadow 98-01
    Honda VT1300CR 10-16
    Honda VT1300CS 10-14
    Honda VT1300CT 10-15
    Honda VT1300CX 10-20
    Honda VT1300CX ABS 20
    Honda VT600C Shadow 94-07
    Honda VT600CD 94-07
    Honda VT600CD2 99-00
    Honda VT750C 98-00
    Honda VT750C2 07-09
    Honda VT750CD 98-03
    Honda VT750DC 01-06
    Honda VT750DCA 01-07
    Honda VTX1300 03-04
    Honda VTX1300CX FURY 10
    Honda XL600V Transalp (Euro) 94-96
    Honda XR150LE 23-24
    Suzuki AN650 Burgman 13-17
    Suzuki GSX250R 18-24
    Suzuki GW250 14-17
    Yamaha WR250X Supermoto 08-11
  

  
Kit de reparación de pinza - Trasera
  
    Honda FSC 600 Silver Wing 02-13
    Honda VFR750F 91-97
  

",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,453,45,127,119,30,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1127189-1.jpg?context=bWFzdGVyfHJvb3R8MzQ4Njl8aW1hZ2UvanBlZ3xhR1ZsTDJnNU1DODROemt6TWpRM05qZzFNREl3Tmk4NE1EQlhlRGd3TUVoZk1URXlOekU0T1MweExtcHdad3w5YTNjZDM2ODdjMGI5ZGViYTc5YmM4Y2M5YTVkNGJmNGY1MzAwMWQyZWEyZDg1OTM2YWFlMGNkZDczMDE3MTc0,,,,,,https://static.bihr.pro/eBihr/Pictures/ALL_BALLS-pictures.zip,,Spain Warehouse (Parts)
1127246,,18-3124,ALL BALLS,ALLBA CALIPER REBUILD KIT,Kit de reparación de pinza de freno ALL BALLS,42.00,34.71,20.83,723980433698,1,8714109090,0,1,"<br> Pasadores de retención de pastillas de freno: 2
<br> Fuelle: 2
<br> Retén de pinza: 20
<br> Arandela: 4"," Pasadores de retención de pastillas de freno: 2
 Fuelle: 2
 Retén de pinza: 20
 Arandela: 4",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,756,74,127,119,50,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1127246-1.jpg?context=bWFzdGVyfHJvb3R8NDM3MzR8aW1hZ2UvanBlZ3xhREl3TDJnd05pODJOVGMxT1RjNE5qUXpORFU1TUM4NE1EQlhlRGd3TUVoZk1URXlOekkwTmkweExtcHdad3w2MjNiZmU4ZWRiMWM3YTRmMTc5ZTdmM2Q3ZGM5OTQ5NGVkYjUzMGRkNDI1NTI1MjU4YmM2NjYzZTE4ZDIzMzZj,,,,,,https://static.bihr.pro/eBihr/Pictures/ALL_BALLS-pictures.zip,,Spain Warehouse (Parts)
1127262,,18-3115,ALL BALLS,ALLBA CALIPER REBUILD KIT,Kit de reparación de pinza de freno ALL BALLS,58.19,48.09,28.85,723980433674,1,8714109090,0,1,"<br> Pasadores de retención de pastillas de freno: 2
<br> Fuelle: 2
<br> Retén de pinza: 20
<br> Anillo de retención: 2
<br> Arandela: 4"," Pasadores de retención de pastillas de freno: 2
 Fuelle: 2
 Retén de pinza: 20
 Anillo de retención: 2
 Arandela: 4",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,756,85,127,119,50,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1127262-1.jpg?context=bWFzdGVyfHJvb3R8NDQzMzh8aW1hZ2UvanBlZ3xhR0ZqTDJoa01pODJOVGMxT1RjNU1qYzVNVFU0TWk4NE1EQlhlRGd3TUVoZk1URXlOekkyTWkweExtcHdad3wzNWU5MjJkOTlhZmUwOTBiOThlOTI0Zjk3NzRjYjZjYWQ2OWNhNjUzY2U1NWJmNGQ1NWVlMDY2Y2MwMmE1MjJj,,,,,,https://static.bihr.pro/eBihr/Pictures/ALL_BALLS-pictures.zip,,Spain Warehouse (Parts)
1127249,,18-3245,ALL BALLS,ALLBA CALIPER REBUILD KIT,Kit de reparación de pinza de freno ALL BALLS,35.34,29.21,17.53,723980434275,0,8714109090,0,1,"<br> Pasadores de retención de pastillas de freno: 1
<br> Fuelle: 2
<br> Retén de pinza: 6
<br> Arandela: 2"," Pasadores de retención de pastillas de freno: 1
 Fuelle: 2
 Retén de pinza: 6
 Arandela: 2",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,453,45,127,119,30,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1127249-1.jpg?context=bWFzdGVyfHJvb3R8MzAzODN8aW1hZ2UvanBlZ3xhRFEzTDJnMllTODJOVGMxT1RjNE56WXhOREl6T0M4NE1EQlhlRGd3TUVoZk1URXlOekkwT1MweExtcHdad3wzNTQ3NjQwMmYzMTkxOGFlN2JkMzYzNGM2MWFkMzMwMGU5NDgyOGMzZDU2NTc0Mzg0M2Y2OTBkNGZlZmI2Mzky,,,,,,https://static.bihr.pro/eBihr/Pictures/ALL_BALLS-pictures.zip,,Spain Warehouse (Parts)
1127200,,18-3228,ALL BALLS,ALLBA CALIPER REBUILD KIT,Kit de reparación de pinza de freno ALL BALLS,33.81,27.94,16.76,723980434220,0,8714109090,0,1,"<br> Pasadores de retención de pastillas de freno: 2
<br> Fuelle: 4
<br> Retén de pinza: 4
<br> Arandela: 2"," Pasadores de retención de pastillas de freno: 2
 Fuelle: 4
 Retén de pinza: 4
 Arandela: 2",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,343,61,118,97,30,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1127200-1.jpg?context=bWFzdGVyfHJvb3R8MzEyMzN8aW1hZ2UvanBlZ3xhREUyTDJoa09TODJOVGMxT1RjMk9ESXhOVFU0TWk4NE1EQlhlRGd3TUVoZk1URXlOekl3TUMweExtcHdad3xmNjIzNzFiMWE2OGRhN2Q0ZDUxYTRmNzFlMTlhZTczOGNjZTI4YWQyNjY1MzAwOWRhYjg4OTQ4MDBjZWYyY2I0,,,,,,https://static.bihr.pro/eBihr/Pictures/ALL_BALLS-pictures.zip,,Spain Warehouse (Parts)
1127270,,18-3206,ALL BALLS,ALLBA CALIPER REBUILD KIT,Kit de reparación de pinza de freno ALL BALLS,35.70,29.50,17.70,723980434114,2,8714109090,0,1,"<br> Pasadores de retención de pastillas de freno: 1
<br> Fuelle: 1
<br> Retén de pinza: 9
<br> Arandela: 2"," Pasadores de retención de pastillas de freno: 1
 Fuelle: 1
 Retén de pinza: 9
 Arandela: 2",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,423,43,127,119,28,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1127270-1.jpg?context=bWFzdGVyfHJvb3R8MzU5NDB8aW1hZ2UvanBlZ3xhR1U0TDJnM01DODJOVGMxT1RjNU5Ua3pOek14TUM4NE1EQlhlRGd3TUVoZk1URXlOekkzTUMweExtcHdad3w1MDJiYjZmY2Q5ZmU3YzM0YTNhZGMxZGQxY2M1MDA5OTkzMmM5NDI0ODQ0YzY0ZDAxY2EzNjY5ZDAxYWEyNGRm,,,,,,https://static.bihr.pro/eBihr/Pictures/ALL_BALLS-pictures.zip,,Spain Warehouse (Parts)
1127171,,18-3009,ALL BALLS,ALLBA CALIPER REBUILD KIT,Kit de reparación de pinza de freno ALL BALLS,33.55,27.73,16.64,723980405206,4,8714109090,0,1,"<br> Pasadores de retención de pastillas de freno: 2
<br> Fuelle: 3
<br> Retén de pinza: 4
<br> Arandela: 2"," Pasadores de retención de pastillas de freno: 2
 Fuelle: 3
 Retén de pinza: 4
 Arandela: 2",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,423,62,127,119,28,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1127171-1.jpg?context=bWFzdGVyfHJvb3R8NDY0Mjl8aW1hZ2UvanBlZ3xhREJqTDJnMllpODJOVGMxT1RjMU5qYzBOamM0TWk4NE1EQlhlRGd3TUVoZk1URXlOekUzTVMweExtcHdad3xmZjkwOGM1MDgzMDFkMWFiM2NmMjY5ZmFjZTY1MjFmNzEzNDIzM2Y0ZTFjM2Y0Y2YxOTFhODEzNGI0MTE3NTVi,,,,,,https://static.bihr.pro/eBihr/Pictures/ALL_BALLS-pictures.zip,,Spain Warehouse (Parts)
1127192,,18-3071,ALL BALLS,ALLBA CALIPER REBUILD KIT,Kit de reparación de pinza de freno ALL BALLS,33.55,27.73,16.64,723980436309,2,8714109090,0,1,"<br> Pasadores de retención de pastillas de freno: 1
<br> Fuelle: 3
<br> Retén de pinza: 4
<br> O-ring: 1
<br> Arandela: 2"," Pasadores de retención de pastillas de freno: 1
 Fuelle: 3
 Retén de pinza: 4
 O-ring: 1
 Arandela: 2",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,423,48,127,119,28,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1127192-1.jpg?context=bWFzdGVyfHJvb3R8NjgxNDV8aW1hZ2UvanBlZ3xhR0psTDJneFl5ODJOVGMxT1RjMk5UQTJPVGcxTkM4NE1EQlhlRGd3TUVoZk1URXlOekU1TWkweExtcHdad3w2NjVlOWZiNTI1NzNjZjQzZjAyNGFiNDk5ZGE1OTI4NjVkMGM2ODM3ZGVkNDgzMzE0NTdjOTUxY2IwY2ZkZmVk,,,,,,https://static.bihr.pro/eBihr/Pictures/ALL_BALLS-pictures.zip,,Spain Warehouse (Parts)
1127261,,18-3207,ALL BALLS,ALLBA CALIPER REBUILD KIT,Kit de reparación de pinza de freno ALL BALLS,33.55,27.73,16.64,723980436712,2,8714109090,0,1,"<br> Pasadores de retención de pastillas de freno: 2
<br> Fuelle: 1
<br> Retén de pinza: 5
<br> Anillo de retención: 2
<br> Arandela: 2"," Pasadores de retención de pastillas de freno: 2
 Fuelle: 1
 Retén de pinza: 5
 Anillo de retención: 2
 Arandela: 2",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,453,42,127,119,30,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1127261-1.jpg?context=bWFzdGVyfHJvb3R8NjgxNDV8aW1hZ2UvanBlZ3xhRFJqTDJobE1DODJOVGMxT1RjNU1qTTVPRE0yTmk4NE1EQlhlRGd3TUVoZk1URXlOekkyTVMweExtcHdad3w0ODRhMDM1MzcyNDAyMDQxM2FjMTI2OTY1OWNjZjRhMDA2YzJhYWZhZTU3NDhiODFjYTcyNzVjN2EzZWVlYzM1,,,,,,https://static.bihr.pro/eBihr/Pictures/ALL_BALLS-pictures.zip,,Spain Warehouse (Parts)
1127234,,18-3120,ALL BALLS,ALLBA CALIPER REBUILD KIT,Kit de reparación de pinza de freno ALL BALLS,57.64,47.64,28.58,723980436484,3,8714109090,0,1,"<br> Fuelle: 6
<br> Retén de pinza: 8
<br> Arandela: 4"," Fuelle: 6
 Retén de pinza: 8
 Arandela: 4",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,756,54,127,119,50,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1127234-1.jpg?context=bWFzdGVyfHJvb3R8MzMwMjd8aW1hZ2UvanBlZ3xhREUyTDJneE1DODJOVGMxT1RjNE1UWTFNRFEyTWk4NE1EQlhlRGd3TUVoZk1URXlOekl6TkMweExtcHdad3xmZWQzNTJkYzE1ZmNjZTY4ZTk0YzU1OGFiYmMyZjljZGIxMThhZDY1YjkzM2NkYzViZjk2NWY4ZGFmODk2YjYw,,,,,,https://static.bihr.pro/eBihr/Pictures/ALL_BALLS-pictures.zip,,Spain Warehouse (Parts)
1127187,,18-3271,ALL BALLS,ALLBA CALIPER REBUILD KIT,Kit de reparación de pinza de freno ALL BALLS,35.34,29.21,17.53,723980434381,0,8714109090,0,1,"<br> Pasadores de retención de pastillas de freno: 2
<br> Fuelle: 3
<br> Retén de pinza: 4
<br> Arandela: 2"," Pasadores de retención de pastillas de freno: 2
 Fuelle: 3
 Retén de pinza: 4
 Arandela: 2",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,423,58,127,119,28,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1127187-1.jpg?context=bWFzdGVyfHJvb3R8MzU4NTR8aW1hZ2UvanBlZ3xhRGxqTDJobFpDODJOVGMxT1RjMk16RXdNemMzTkM4NE1EQlhlRGd3TUVoZk1URXlOekU0TnkweExtcHdad3w4ZTk1ZmNmYTA1NzAxYTY0NGNkMGZiMjdjMTg2MTk0YTZjY2RmYWU1YzhkOTI2ZTViM2E0NDM3NTQ4ZTEwODdm,,,,,,https://static.bihr.pro/eBihr/Pictures/ALL_BALLS-pictures.zip,,Spain Warehouse (Parts)
1127255,,18-3106,ALL BALLS,ALLBA CALIPER REBUILD KIT,Kit de reparación de pinza de freno ALL BALLS,58.19,48.09,28.85,723980433605,0,8714109090,0,1,"<br> Pasadores de retención de pastillas de freno: 4
<br> Fuelle: 2
<br> Retén de pinza: 20
<br> Arandela: 4"," Pasadores de retención de pastillas de freno: 4
 Fuelle: 2
 Retén de pinza: 20
 Arandela: 4",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,756,93,127,119,50,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1127255-1.jpg?context=bWFzdGVyfHJvb3R8NTM5OTN8aW1hZ2UvanBlZ3xhRE0wTDJnME1TODJOVGMxT1RjNU1EQXpPVEEzTUM4NE1EQlhlRGd3TUVoZk1URXlOekkxTlMweExtcHdad3w5MjNkZDliZGM1MTQ3OTgxMzgyMzRlMTJmNDczMDBiYzM2N2Q2N2FmMjI4ZmM0ZTJmNjdiNmI0MzBmNDFlMGNh,,,,,,https://static.bihr.pro/eBihr/Pictures/ALL_BALLS-pictures.zip,,Spain Warehouse (Parts)
1127222,,18-3225,ALL BALLS,ALLBA CALIPER REBUILD KIT,Kit de reparación de pinza de freno ALL BALLS,33.81,27.94,16.76,723980436774,1,8714109090,0,1,"<br> Pasadores de retención de pastillas de freno: 2
<br> Fuelle: 4
<br> Retén de pinza: 4
<br> Arandela: 2"," Pasadores de retención de pastillas de freno: 2
 Fuelle: 4
 Retén de pinza: 4
 Arandela: 2",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,453,65,127,119,30,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1127222-1.jpg?context=bWFzdGVyfHJvb3R8NjgxNDV8aW1hZ2UvanBlZ3xhR1EwTDJoak5DODJOVGMxT1RjM05qa3pNVGczTUM4NE1EQlhlRGd3TUVoZk1URXlOekl5TWkweExtcHdad3w1MTc5NTRlZTE5MDcxZWIyMzg4NGY0YTgyNDVkZmMxMDhhODIyNmM3NDRkYzMwOTEwYjFiODM1NzlkMmViZDRj,,,,,,https://static.bihr.pro/eBihr/Pictures/ALL_BALLS-pictures.zip,,Spain Warehouse (Parts)
1127260,,18-3133,ALL BALLS,ALLBA CALIPER REBUILD KIT,Kit de reparación de pinza de freno ALL BALLS,33.55,27.73,16.64,723980436514,0,8714109090,0,1,"<br> Pasadores de retención de pastillas de freno: 2
<br> Fuelle: 2
<br> Retén de pinza: 6
<br> Anillo de retención: 2
<br> Arandela: 2"," Pasadores de retención de pastillas de freno: 2
 Fuelle: 2
 Retén de pinza: 6
 Anillo de retención: 2
 Arandela: 2",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,423,45,127,119,28,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1127260-1.jpg?context=bWFzdGVyfHJvb3R8NjgxNDV8aW1hZ2UvanBlZ3xhRGhoTDJobFlpODJOVGMxT1RjNU1qQXdOVEUxTUM4NE1EQlhlRGd3TUVoZk1URXlOekkyTUMweExtcHdad3w2NzU0ZWVhNzEyNjg3YTVkNjJjOWJiZjZlMjEzY2ZiMWRhOThjNDlhZGZiYjEwZWVjZDk5OTM4M2NkZDg5Njcy,,,,,,https://static.bihr.pro/eBihr/Pictures/ALL_BALLS-pictures.zip,,Spain Warehouse (Parts)
1127191,,18-3065,ALL BALLS,ALLBA CALIPER REBUILD KIT,Kit de reparación de pinza de freno ALL BALLS,33.81,27.94,16.76,723980436248,1,8714109090,0,1,"<br> Pasadores de retención de pastillas de freno: 2
<br> Fuelle: 3
<br> Retén de pinza: 4
<br> O-ring: 1
<br> Arandela: 2"," Pasadores de retención de pastillas de freno: 2
 Fuelle: 3
 Retén de pinza: 4
 O-ring: 1
 Arandela: 2",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,423,65,127,119,28,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1127191-1.jpg?context=bWFzdGVyfHJvb3R8NjgxNDV8aW1hZ2UvanBlZ3xhR1kzTDJnM01TODJOVGMxT1RjMk5EWTNOall6T0M4NE1EQlhlRGd3TUVoZk1URXlOekU1TVMweExtcHdad3xiZjljMGE1NTEwOGFkNjZiZGQ5YWNmYTNkMzIxY2RjOWU2NzE4Y2I4MTdmOWIwZGEwZGM1NDFjMmU5OWFkMjc1,,,,,,https://static.bihr.pro/eBihr/Pictures/ALL_BALLS-pictures.zip,,Spain Warehouse (Parts)
1127170,,18-9002,ALL BALLS,ALLBA CALIPER PISTON KIT,Kit pistones para pinza de freno ALL BALLS,28.76,23.77,14.26,714205101676,3,8714109090,0,1,<br> Pistón de pinza: 1," Pistón de pinza: 1",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,756,73,127,119,50,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1127170-1.jpg?context=bWFzdGVyfHJvb3R8MjM1NjV8aW1hZ2UvanBlZ3xhRGs1TDJnM09DODJOVGMxT1RjMU5qTTFNelUyTmk4NE1EQlhlRGd3TUVoZk1URXlOekUzTUMweExtcHdad3xhY2E4NTFkYzMyZDQ4MzJiNGEyMjkwNGJhNzY0Nzc0OTZlNjBjNWMwZTY0MTFmZjJmYWRjMmE2NTE5YWRiOTIy,,,,,,https://static.bihr.pro/eBihr/Pictures/ALL_BALLS-pictures.zip,,Spain Warehouse (Parts)
1127202,,18-3181,ALL BALLS,ALLBA CALIPER REBUILD KIT,Kit de reparación de pinza de freno ALL BALLS,33.55,27.73,16.64,723980436644,1,8714109090,0,1,"<br> Pasadores de retención de pastillas de freno: 2
<br> Fuelle: 4
<br> Retén de pinza: 4
<br> Arandela: 2"," Pasadores de retención de pastillas de freno: 2
 Fuelle: 4
 Retén de pinza: 4
 Arandela: 2",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,423,61,127,119,28,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1127202-1.jpg?context=bWFzdGVyfHJvb3R8NjgxNDV8aW1hZ2UvanBlZ3xhRE5qTDJnM05pODJOVGMxT1RjMk9UQXdNakF4TkM4NE1EQlhlRGd3TUVoZk1URXlOekl3TWkweExtcHdad3w4NTI5ZTdmMjIxMTc2YjE3Y2ZjOGFkYTFiMGVmMzIwYmRiMjViNmNjMGQ0OTIxNzc4ZDUzY2RlNzliMWNkZWM4,,,,,,https://static.bihr.pro/eBihr/Pictures/ALL_BALLS-pictures.zip,,Spain Warehouse (Parts)
1127197,,18-3179,ALL BALLS,ALLBA CALIPER REBUILD KIT,Kit de reparación de pinza de freno ALL BALLS,31.80,26.28,15.77,723980434008,2,8714109090,0,1,"<br> Fuelle: 1
<br> Retén de pinza: 1
<br> O-ring: 2
<br> Anillo de retención: 1
<br> Arandela: 2"," Fuelle: 1
 Retén de pinza: 1
 O-ring: 2
 Anillo de retención: 1
 Arandela: 2",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,423,25,127,119,28,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1127197-1.jpg?context=bWFzdGVyfHJvb3R8MTkxNDJ8aW1hZ2UvanBlZ3xhRGd4TDJoaU5pODJOVGMxT1RjMk56QXpOVGt6TkM4NE1EQlhlRGd3TUVoZk1URXlOekU1TnkweExtcHdad3w0ODhiNWJiMGVhNTUwYzczNjMyZmJmZmFkZjA0NDljOGZkNmYwYjY1MmVmMWJmM2RhYWYxNzg2YTk0ODcxYTJl,,,,,,https://static.bihr.pro/eBihr/Pictures/ALL_BALLS-pictures.zip,,Spain Warehouse (Parts)
1127228,,18-3055,ALL BALLS,ALLBA CALIPER REBUILD KIT,Kit de reparación de pinza de freno ALL BALLS,58.19,48.09,28.85,723980433476,2,8714109090,0,1,"<br> Pasadores de retención de pastillas de freno: 4
<br> Fuelle: 6
<br> Retén de pinza: 8
<br> O-ring: 2
<br> Arandela: 4"," Pasadores de retención de pastillas de freno: 4
 Fuelle: 6
 Retén de pinza: 8
 O-ring: 2
 Arandela: 4",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,612,116,120,102,50,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1127228-1.jpg?context=bWFzdGVyfHJvb3R8NDM3MzF8aW1hZ2UvanBlZ3xhRFUxTDJnMk1TODJOVGMxT1RjM09USTVNVEUyTmk4NE1EQlhlRGd3TUVoZk1URXlOekl5T0MweExtcHdad3xhMzNhYTMyZjJmMTk0MmJhNzg0MzJkZTE3NDZmM2Q0NTI5MTMzZWZmMDk2MTc4YTNjNjE3ZmY1ZDllOWI0ZTBl,,,,,,https://static.bihr.pro/eBihr/Pictures/ALL_BALLS-pictures.zip,,Spain Warehouse (Parts)
1127238,,18-3146,ALL BALLS,ALLBA CALIPER REBUILD KIT,Kit de reparación de pinza de freno ALL BALLS,57.64,47.64,28.58,723980433797,0,8714109090,0,1,"<br> Pasadores de retención de pastillas de freno: 4
<br> Fuelle: 2
<br> Retén de pinza: 20
<br> Arandela: 4"," Pasadores de retención de pastillas de freno: 4
 Fuelle: 2
 Retén de pinza: 20
 Arandela: 4",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,756,90,127,119,50,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1127238-1.jpg?context=bWFzdGVyfHJvb3R8NTA4MDV8aW1hZ2UvanBlZ3xhRE0zTDJoaU5pODJOVGMxT1RjNE16STRPRGcyTWk4NE1EQlhlRGd3TUVoZk1URXlOekl6T0MweExtcHdad3w0N2ZmMDBjNTZkNjM4OTYyYWQ4MDQxYzJhZTUzNjE2NjNmNWRkMWVkNzg2YWQ4NzA4ZTE3NmFhZDAyNTUzY2U2,,,,,,https://static.bihr.pro/eBihr/Pictures/ALL_BALLS-pictures.zip,,Spain Warehouse (Parts)
1127220,,18-3226,ALL BALLS,ALLBA CALIPER REBUILD KIT,Kit de reparación de pinza de freno ALL BALLS,33.55,27.73,16.64,723980434206,1,8714109090,0,1,"<br> Pasadores de retención de pastillas de freno: 1
<br> Fuelle: 4
<br> Retén de pinza: 6
<br> O-ring: 3
<br> Arandela: 2"," Pasadores de retención de pastillas de freno: 1
 Fuelle: 4
 Retén de pinza: 6
 O-ring: 3
 Arandela: 2",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,453,53,127,119,30,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1127220-1.jpg?context=bWFzdGVyfHJvb3R8MzgxMjZ8aW1hZ2UvanBlZ3xhREF5TDJobE1DODJOVGMxT1RjM05qRTBOVFF6T0M4NE1EQlhlRGd3TUVoZk1URXlOekl5TUMweExtcHdad3w4ZjkxMTJmYmU4YjhhYWYxOGQyMGRjZjk1MjIyZjVkYTdjNGZkNTZlZWY2YWUyZWZiNTJmOGRhODMyYTI3Zjgw,,,,,,https://static.bihr.pro/eBihr/Pictures/ALL_BALLS-pictures.zip,,Spain Warehouse (Parts)
