PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Cantidad,Diámetro Ø (mm),Especificaciones,Espesor (mm),Rango de uso,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,Document1,DeliveryPlant
1006566,46280,5PK890196,HOT CAMS,"HOTCA VALVE SHIM 8,9X1,96MM","Pastillas de reglaje Hot Cams (Set 5pcs) Ø8,9 x 1,96 mm",12.29,10.16,6.60,8430525462809,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.</p><p> </p></body> </html>","       Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,20,100,70,73,4,,,,,,https://api.mybihr.com/medias/1006566-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTc3NDh8aW1hZ2UvanBlZ3xhREprTDJoaE1DODRPVEkwTlRZNU1UQTROVEV3THpFd01EWTFOall0TVY4NE1EQlhlRGd3TUVnfGEyNzI3NWZjZGRhMzkwNWFjOWE5MjY5NWI5ZTA1MWY0MWRhZDRjMzhmNDMxODdhODIwNGVkYTI0ZjU0ZDU1NzI,,,,https://static.bihr.pro/eBihr/Pictures/HOT_CAMS-pictures.zip,,Spain Warehouse (Parts)
1006613,46327,5PK948270,HOT CAMS,"HOTCA VALVE SHIM 9,48X2,70MM","Pastillas de reglaje Hot Cams (Set 5pcs) Ø9,48 x 2,7 mm",11.27,9.31,6.05,8430525463271,6,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.</p><p> </p></body> </html>","       Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,36,4,90,45,9,,,,,,https://api.mybihr.com/medias/800Wx800H-1006613-1.jpg?context=bWFzdGVyfHJvb3R8NDY4M3xpbWFnZS9qcGVnfGFERTFMMmc0TUM4NU9EZ3lNREExTXpZNU5qVTBNaTg0TURCWGVEZ3dNRWhmTVRBd05qWXhNeTB4TG1wd1p3fGExNTIxNWE3NmUzNmYzNmMwMjQ5YjI2ZjVmNTRhOGNiYjIyMGQxODdjZTQ3YjI4NGJhOGM0MTA2NDdjZjM2ODg,,,,https://static.bihr.pro/eBihr/Pictures/HOT_CAMS-pictures.zip,,Spain Warehouse (Parts)
1006614,46328,5PK948275,HOT CAMS,"HOTCA VALVE SHIM 9,48X2,75MM","Pastillas de reglaje Hot Cams (Set 5pcs) Ø9,48 x 2,75 mm",11.27,9.31,6.05,8430525463288,4,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.</p><p> </p></body> </html>","       Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,31,3,97,45,7,,,,,,https://api.mybihr.com/medias/1006614-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTc3NDh8aW1hZ2UvanBlZ3xhRGhtTDJoaU5DODRPRGN6TnpNd05qY3dOakl5THpFd01EWTJNVFF0TVY4NE1EQlhlRGd3TUVnfGY2YzE3NTkwYWE3MzA5YTdhNDU0ZTE4MTM4NjFiNmMyMDc4YzgxYTc0NjA2NjljNTIzMzcyNTViZTA3OTdmMTI,,,,https://static.bihr.pro/eBihr/Pictures/HOT_CAMS-pictures.zip,,Spain Warehouse (Parts)
1006556,46270,5PK748335,HOT CAMS,"HOTCA VALVE SHIM 7,48X3,35MM","Pastillas de reglaje Hot Cams (Set 5pcs) Ø7,48 x 3,35 mm",11.27,9.31,6.05,8430525462700,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.</p><p> </p></body> </html>","       Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,36,100,71,73,7,,,,,,https://api.mybihr.com/medias/800Wx800H-1006556-1.jpg?context=bWFzdGVyfHJvb3R8NjM4Mjh8aW1hZ2UvanBlZ3xhREZqTDJobE5pODVPRGd5TURBME5qUXlNakEwTmk4NE1EQlhlRGd3TUVoZk1UQXdOalUxTmkweExtcHdad3xhZmIxODg0Yjg1MWI0NWQwNzU3ZmIxZTY4ZTVlMDRkNTVjNzU1MzJhYjRmOTZmYjJkZDIwYjliNmNkNDBjNDI4,,,,https://static.bihr.pro/eBihr/Pictures/HOT_CAMS-pictures.zip,,Spain Warehouse (Parts)
1006559,46273,5PK748350,HOT CAMS,"HOTCA VALVE SHIM 7,48X3,50MM","Pastillas de reglaje Hot Cams (Set 5pcs) Ø7,48 x 3,5 mm",11.27,9.31,6.05,8430525462731,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.</p><p> </p></body> </html>","       Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,35,2,69,73,7,,,,,,https://api.mybihr.com/medias/800Wx800H-1006559-1.jpg?context=bWFzdGVyfHJvb3R8NTI0MDl8aW1hZ2UvanBlZ3xhR1JoTDJoaVpDODVPRGd5TURBME56QXhNVGczTUM4NE1EQlhlRGd3TUVoZk1UQXdOalUxT1MweExtcHdad3w0YzZhNzE4YzdhODA2ODMzMWM5MjM5OWU1MTMxZDJlNjU3YjFmMjk5Y2IzZjE3ZjM4ZTQ3NmRhM2MxYTUwNjE4,,,,https://static.bihr.pro/eBihr/Pictures/HOT_CAMS-pictures.zip,,Spain Warehouse (Parts)
1006560,46274,5PK890172,HOT CAMS,"HOTCA VALVE SHIM 8,9X1,72MM","Pastillas de reglaje Hot Cams (Set 5pcs) Ø8,9 x 1,72 mm",12.29,10.16,6.60,8430525462748,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.</p><p> </p></body> </html>","       Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,55,11,73,40,19,,,,,,https://api.mybihr.com/medias/1006560-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTc3NDh8aW1hZ2UvanBlZ3xhR014TDJoa1l5ODRPVE00TlRrM09UQTROVEV3THpFd01EWTFOakF0TVY4NE1EQlhlRGd3TUVnfDI3ZDRlZGU5ZmRhZDRlYzFlOTNjNTQ5OWMwNTQzOTE3NTA4ZDcwZDE4NDlmMTcxMWRjMDBiMDRjOTI0MTUzOTg,,,,https://static.bihr.pro/eBihr/Pictures/HOT_CAMS-pictures.zip,,Spain Warehouse (Parts)
1006653,46166,HCSHIM01,HOT CAMS,"HOTCA VALVE SHIM 7,48MM","Kit Pastillas de reglaje HOT CAMS Ø7,48mm de 1,20 a Ø7,48mm de 3.50mm - Juego de 3",141.88,117.26,76.22,8430525461666,43,8714109090,0,1,<p>Kit completo de pastillas de reglaje 1.20-3.50mm en incrementos de 0.05mm con 3 pastillas de cada medida.</p>,"
Kit completo de pastillas de reglaje 1.20-3.50mm en incrementos de 0.05mm con 3 pastillas de cada medida.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,1077,322,240,187,24,,,,,,https://api.mybihr.com/medias/800Wx800H-1006653-1.jpg?context=bWFzdGVyfHJvb3R8MzM5Mzh8aW1hZ2UvanBlZ3xhREV5TDJnNE5pODVPRGd5TkRFNE5UUXhNelkyTWk4NE1EQlhlRGd3TUVoZk1UQXdOalkxTXkweExtcHdad3xkMWEyYzIxMGVlMGZmZmViMmFjZDJhYmEzM2MwZTkyYmIyZWFiZDNkMThhNTMzY2QxODNjM2ZhZWVmZmZmNGM0,https://api.mybihr.com/medias/800Wx800H-1006653-2.jpg?context=bWFzdGVyfHJvb3R8OTYxNzF8aW1hZ2UvanBlZ3xhRGhsTDJoak5DODJNVGcwTmpRd01ETXdNekV6TkM4NE1EQlhlRGd3TUVoZk1UQXdOalkxTXkweUxtcHdad3wzYTdlNDIwYzA2MjcyNzU4NWQ1YzlmMDgxNzUwNjRmMTI5Y2IxMmQzOWI5ZGZkNDYxMjU0YWM0NmRkNmU0Yjc5,,,https://static.bihr.pro/eBihr/Pictures/HOT_CAMS-pictures.zip,,Spain Warehouse (Parts)
1006654,46167,HCSHIM02,HOT CAMS,"HOTCA VALVE SHIM 9,48MM","Kit Pastillas de reglaje HOT CAMS Ø9,48mm de 1,20 a 3.50mm - Juego de 3",141.88,117.26,76.22,8430525461673,24,8714109090,0,1,<p>Kit completo de pastillas de reglaje 1.20-3.50mm en incrementos de 0.05mm con 3 pastillas de cada medida.</p>,"
Kit completo de pastillas de reglaje 1.20-3.50mm en incrementos de 0.05mm con 3 pastillas de cada medida.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,889,430,243,183,20,,,,,,https://api.mybihr.com/medias/1006654-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTI0Mjh8aW1hZ2UvanBlZ3xhRGd4TDJnM015ODRPVE00T0RRM01UYzBOamcyTHpFd01EWTJOVFF0TVY4NE1EQlhlRGd3TUVnfDFhYTQ4MGYyNjAxY2ZhNWU5NDVjNmEzOTM1YjJlMmI4ZGM0OTI1MjkzMTY5NTBkNmFkMjQzMzk3NmY4MGI0ZTE,,,,https://static.bihr.pro/eBihr/Pictures/HOT_CAMS-pictures.zip,,Spain Warehouse (Parts)
1006655,46168,HCSHIM31,HOT CAMS,"HOTCA VALVE SHIM 10,00MM","Kit Pastillas de reglaje HOT CAMS Ø10,00mm de 1,85 a 3.20mm - Juego de 3",122.34,101.11,65.72,HCSHIM31,18,8714109090,0,1,<p>Kit completo de pastillas de reglaje 1.85-3.20mm en incrementos de 0.05mm con 3 pastillas de cada medida.</p>,"
Kit completo de pastillas de reglaje 1.85-3.20mm en incrementos de 0.05mm con 3 pastillas de cada medida.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,891,301,230,121,32,,,,,,https://api.mybihr.com/medias/800Wx800H-1006655-1.jpg?context=bWFzdGVyfHJvb3R8NDE3NTF8aW1hZ2UvanBlZ3xhR1V5TDJnNFl5ODVPRGd5TkRFNE5UWXhNREkzTUM4NE1EQlhlRGd3TUVoZk1UQXdOalkxTlMweExtcHdad3xkODE1MDdiZDkwYTdmZTAzMzQxYWEwMmZmZGJkMzg2YzA5MjIwOGZiYjkxYTdmOTFmOTRhZGI4ZjE5OTJkYjBk,,,,https://static.bihr.pro/eBihr/Pictures/HOT_CAMS-pictures.zip,,Spain Warehouse (Parts)
1006618,46332,5PK948295,HOT CAMS,"HOTCA VALVE SHIM 9,48X2,95MM","Pastillas de reglaje Hot Cams (Set 5pcs) Ø9,48 x 2,95 mm",11.27,9.31,6.05,8430525463325,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.</p><p> </p></body> </html>","       Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,55,3,95,48,12,,,,,,https://api.mybihr.com/medias/800Wx800H-1006618-1.jpg?context=bWFzdGVyfHJvb3R8NTMwMHxpbWFnZS9qcGVnfGFHVmxMMmhsTWk4NU9EZ3lNREExTkRRNE1qazNOQzg0TURCWGVEZ3dNRWhmTVRBd05qWXhPQzB4TG1wd1p3fDY0MGRhYjllMGRkMzk5MTllMDRiZjQyNmNhODJhOGY4OGQ2MDgxNzJjYjQ1MzkwNzc1YjMyMmRhN2U4OTVhNjg,,,,https://static.bihr.pro/eBihr/Pictures/HOT_CAMS-pictures.zip,,Spain Warehouse (Parts)
1006620,46334,5PK948305,HOT CAMS,"HOTCA VALVE SHIM 9,48X3,05MM","Pastillas de reglaje Hot Cams (Set 5pcs) Ø9,48 x 3,05 mm",11.27,9.31,6.05,8430525463349,5,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.</p><p> </p></body> </html>","       Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,37,6,97,42,9,,,,,,https://api.mybihr.com/medias/800Wx800H-1006620-1.jpg?context=bWFzdGVyfHJvb3R8NTMwMHxpbWFnZS9qcGVnfGFESmxMMmcwWkM4NU9EZ3lOREU0TXpRME56VTRNaTg0TURCWGVEZ3dNRWhmTVRBd05qWXlNQzB4TG1wd1p3fGU5OGFhYmUwNjJjNTA3OTY3MGI2OTMyM2Q1NTdlMTZiNDc3YWFiMTBlNTYzY2QzMTVhZTA5M2NlOTg2YjllZGY,,,,https://static.bihr.pro/eBihr/Pictures/HOT_CAMS-pictures.zip,,Spain Warehouse (Parts)
1006652,46165,HCSHIM00,HOT CAMS,"HOTCA VALVE SHIM 8,90MM","Kit Pastillas de reglaje HOT CAMS Ø8,90mm de 1,72 a 2,6mm - Juego de 3",96.63,79.86,51.91,8430525461659,25,8714109090,0,1,<p>Kit completo de pastillas de reglaje 1.72-2.60mm en incrementos de 0.04mm con 3 pastillas de cada medida.</p>,"
Kit completo de pastillas de reglaje 1.72-2.60mm en incrementos de 0.04mm con 3 pastillas de cada medida.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,878,245,244,180,20,,,,,,https://api.mybihr.com/medias/800Wx800H-1006652-1.jpg?context=bWFzdGVyfHJvb3R8NzAwMzh8aW1hZ2UvanBlZ3xhRFF5TDJnM1ppODVPRGd5TkRFNE5USXhOekExTkM4NE1EQlhlRGd3TUVoZk1UQXdOalkxTWkweExtcHdad3xiZGY1MzVlM2M1N2Q3ZTQ3NzM0YjJjN2Q4ZTZkZjUxMmQ1YjA2OTczYjBiMDM4YWY2MTM2NTRhY2Q3NWM2ZGE4,,,,https://static.bihr.pro/eBihr/Pictures/HOT_CAMS-pictures.zip,,Spain Warehouse (Parts)
1006621,46335,5PK948310,HOT CAMS,"HOTCA VALVE SHIM 9,48X3,10MM","Pastillas de reglaje Hot Cams (Set 5pcs) Ø9,48 x 3,1 mm",11.27,9.31,6.05,8430525463356,3,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.</p><p> </p></body> </html>","       Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,42,3,98,48,9,,,,,,https://api.mybihr.com/medias/800Wx800H-1006621-1.jpg?context=bWFzdGVyfHJvb3R8NTMwMHxpbWFnZS9qcGVnfGFEVmtMMmcwTmk4NU9EZ3lOREU0TXpZME5ERTVNQzg0TURCWGVEZ3dNRWhmTVRBd05qWXlNUzB4TG1wd1p3fDIyMDJkYzNhNzY0NjdjMmYzMjY3Yjk4NDI5NTdhZjM0MTQwNzIzYzA3NzUxYjc3ZTNhMjI5YTJjNTZhYzRjYjg,,,,https://static.bihr.pro/eBihr/Pictures/HOT_CAMS-pictures.zip,,Spain Warehouse (Parts)
1006627,46341,5PK948340,HOT CAMS,"HOTCA VALVE SHIM 9,48X3,40MM","Pastillas de reglaje Hot Cams (Set 5pcs) Ø9,48 x 3,4 mm",11.27,9.31,6.05,8430525463417,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.</p><p> </p></body> </html>","       Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,33,5,62,76,7,,,,,,https://api.mybihr.com/medias/800Wx800H-1006627-1.jpg?context=bWFzdGVyfHJvb3R8NTMwMHxpbWFnZS9qcGVnfGFETTVMMmd5TXk4NU9EZ3lOREU0TkRZeU56SXpNQzg0TURCWGVEZ3dNRWhmTVRBd05qWXlOeTB4TG1wd1p3fGU2Yjc0MGI0YzMyOWQxMTJkZjc4NGM0YTg3NDU3YmZiODM2NWY3NGNlN2NjNjAxOGQzYzMzMGY4MzU3MWZmYTQ,,,,https://static.bihr.pro/eBihr/Pictures/HOT_CAMS-pictures.zip,,Spain Warehouse (Parts)
1006597,46311,5PK948190,HOT CAMS,"HOTCA VALVE SHIM 9,48X1,90MM","Pastillas de reglaje Hot Cams (Set 5pcs) Ø9,48 x 1,9 mm",11.27,9.31,6.05,8430525463110,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.</p><p> </p></body> </html>","       Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,35,100,94,53,7,,,,,,https://api.mybihr.com/medias/800Wx800H-1006597-1.jpg?context=bWFzdGVyfHJvb3R8NTMwMHxpbWFnZS9qcGVnfGFHRXhMMmhpTXk4NU9EZ3lNREExTURrME5EQXpNQzg0TURCWGVEZ3dNRWhmTVRBd05qVTVOeTB4TG1wd1p3fDEyMGNhMjg5ZmI2NDUzYzdhNGJmN2E0NTdjZmNhOWQzOWY4NDlmOTljMmNkNzJlZjMxOTI1ZTExMWU3ZjE5ZGE,,,,https://static.bihr.pro/eBihr/Pictures/HOT_CAMS-pictures.zip,,Spain Warehouse (Parts)
1006602,46316,5PK948215,HOT CAMS,"HOTCA VALVE SHIM 9,48X2,15MM","Pastillas de reglaje Hot Cams (Set 5pcs) Ø9,48 x 2,15 mm",11.27,9.31,6.05,8430525463165,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.</p><p> </p></body> </html>","       Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,44,2,98,50,9,,,,,,https://api.mybihr.com/medias/800Wx800H-1006602-1.jpg?context=bWFzdGVyfHJvb3R8NDY4M3xpbWFnZS9qcGVnfGFEQmhMMmcwWVM4NU9EZ3lNREExTVRreU56QTNNQzg0TURCWGVEZ3dNRWhmTVRBd05qWXdNaTB4TG1wd1p3fGNkM2ZiYTg0MzUwYWZjZDJmZWYxZTcxNGRiMjE5MDZkM2NiZTY1Nzc4YmYzNWUyZWIyNzAwYmZmYTg2ZTgzZDM,,,,https://static.bihr.pro/eBihr/Pictures/HOT_CAMS-pictures.zip,,Spain Warehouse (Parts)
